연도,월,일,순위,영화명,매출액,매출액_점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,개봉일
2023,6,21,38,귀공자,6704211465,0.005,682856,966,44887,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2023-06-21T00:00:00Z
2023,1,18,39,유령,6760765879,0.005,664146,1099,46961,한국,한국,(주)씨제이이엔엠,2023-01-18T00:00:00Z
2023,5,24,40,인어공주,6668613190,0.005,647706,1364,37592,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2023-05-24T00:00:00Z
2023,6,14,41,플래시,6735756989,0.005,635269,1258,43343,미국,미국,워너브러더스 코리아(주),2023-06-14T00:00:00Z
2023,7,19,42,바비,5752206126,0.005,585502,780,27520,미국,미국,워너브러더스 코리아(주),2023-07-19T00:00:00Z
2023,12,22,43,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,5506229689,0.004,568257,883,15379,일본,일본,(주)씨제이이엔엠,2023-12-22T00:00:00Z
2023,3,2,44,"귀멸의 칼날: 상현집결, 그리고 도공 마을로",6586552900,0.005,535969,410,20955,일본,일본,(주)디스테이션,2023-03-02T00:00:00Z
2023,8,2,45,더 문,5207712778,0.004,516556,1187,30181,한국,한국,(주)씨제이이엔엠,2023-08-02T00:00:00Z
2022,11,30,46,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",5198084474,0.004,514915,402,27669,일본,일본,"(주)바이포엠스튜디오,홀리가든",2022-11-30T00:00:00Z
2023,12,6,47,3일의 휴가,4835058689,0.004,514539,863,31547,한국,한국,(주)쇼박스,2023-12-06T00:00:00Z
2023,11,1,48,소년들,4470423586,0.004,471425,1042,43356,한국,한국,(주)씨제이이엔엠,2023-11-01T00:00:00Z
1998,2,20,49,타이타닉,6528961730,0.005,454336,447,14296,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,씨네힐,이십세기폭스코리아(주)",1998-02-20T00:00:00Z
2023,8,30,50,타겟,4003424694,0.003,424916,986,43332,한국,한국,플러스엠 엔터테인먼트,2023-08-30T00:00:00Z
2023,2,22,51,서치 2,4084323024,0.003,414598,868,36910,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2023-02-22T00:00:00Z
2023,7,19,52,인시디어스: 빨간 문,4096944506,0.003,401656,758,18759,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2023-07-19T00:00:00Z
2023,11,29,53,싱글 인 서울,3738633028,0.003,399575,917,32523,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2023-11-29T00:00:00Z
2023,1,4,54,스위치,3794475810,0.003,399269,912,36963,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2023-01-04T00:00:00Z
2023,2,22,55,카운트,3783714091,0.003,398442,946,37254,한국,한국,(주)씨제이이엔엠,2023-02-22T00:00:00Z
2023,11,29,56,괴물,3791967275,0.003,387428,647,21138,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2023-11-29T00:00:00Z
2021,8,25,57,여름날 우리,3622009095,0.003,372645,244,13716,중국,중국,"(주)바이포엠스튜디오,찬란,메가박스중앙(주)",2021-08-25T00:00:00Z
2023,1,25,58,상견니,3612460638,0.003,361213,699,31233,대만,대만,"오드,리바이브콘텐츠 주식회사,씨제이 씨지브이(CJ CGV)(주)",2023-01-25T00:00:00Z
2023,9,27,59,더 넌 2,3754295273,0.003,360743,720,20965,미국,미국,워너브러더스 코리아(주),2023-09-27T00:00:00Z
2023,12,20,60,트롤: 밴드 투게더,3109591201,0.002,336931,845,10585,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2023-12-20T00:00:00Z
2023,12,13,61,뽀로로 극장판 슈퍼스타 대모험,2933191296,0.002,321184,850,13576,한국,한국,씨제이 씨지브이(CJ CGV)(주),2023-12-13T00:00:00Z
2023,3,22,62,웅남이,2868959071,0.002,314241,829,36060,한국,한국,씨제이 씨지브이(CJ CGV)(주),2023-03-22T00:00:00Z
2023,9,27,63,거미집,3003379576,0.002,313686,1058,27130,한국,한국,(주)바른손이앤에이,2023-09-27T00:00:00Z
2023,3,29,64,던전 앤 드래곤: 도적들의 명예,2935281137,0.002,293760,1105,34065,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2023-03-29T00:00:00Z
2023,10,25,65,용감한 시민,2445021472,0.002,266816,887,30438,한국,한국,(주)마인드마크,2023-10-25T00:00:00Z
2023,10,11,66,화란,2515803090,0.002,264050,976,35554,한국,한국,플러스엠 엔터테인먼트,2023-10-11T00:00:00Z
2023,10,3,67,크리에이터,2775280272,0.002,262823,878,25149,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2023-10-03T00:00:00Z
2023,4,19,68,옥수역귀신,2744049700,0.002,256520,314,13683,한국,"한국,일본",(주)스마일이엔티,2023-04-19T00:00:00Z
2023,3,1,69,아임 히어로 더 파이널,6059713000,0.005,250702,146,8897,한국,한국,"씨제이포디플렉스 주식회사,CGV ICECON",2023-03-01T00:00:00Z
2009,12,24,70,포켓 몬스터 DP: 아르세우스 초극의 시공으로,2237957275,0.002,242111,587,10331,일본,일본,"(주)넥스트엔터테인먼트월드(NEW),실버스푼",2009-12-24T00:00:00Z
2023,3,15,71,소울메이트,2268064069,0.002,234775,749,28260,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2023-03-15T00:00:00Z
2023,1,25,72,메간,2331686898,0.002,230874,704,21067,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2023-01-25T00:00:00Z
2023,12,6,73,나폴레옹,2241987950,0.002,225374,822,17910,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2023-12-06T00:00:00Z
2023,2,1,74,바빌론,2150176805,0.002,213635,852,21533,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2023-02-01T00:00:00Z
2023,9,13,75,베니스 유령 살인사건,2004013347,0.002,205102,876,27978,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2023-09-13T00:00:00Z
2023,3,1,76,멍뭉이,1832643386,0.001,196529,649,15443,한국,한국,(주)키다리스튜디오,2023-03-01T00:00:00Z
2023,4,14,77,킬링 로맨스,1833415642,0.001,191650,998,26101,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2023-04-14T00:00:00Z
2023,11,1,78,톡 투 미,1759944371,0.001,186426,604,17737,호주,"호주,영국","주식회사 올랄라스토리,롯데컬처웍스(주)롯데시네마",2023-11-01T00:00:00Z
2023,11,15,79,헝거게임: 노래하는 새와 뱀의 발라드,1810802776,0.001,185428,986,19749,미국,미국,(주)누리픽쳐스,2023-11-15T00:00:00Z
2023,10,6,80,퍼피 구조대: 더 마이티 무비,1565577076,0.001,172444,566,9673,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2023-10-06T00:00:00Z
2023,9,21,81,가문의 영광: 리턴즈,1608459160,0.001,167878,823,20003,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2023-09-21T00:00:00Z
2023,10,19,82,플라워 킬링 문,1573261909,0.001,166226,719,14422,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2023-10-19T00:00:00Z
2023,2,22,83,마루이 비디오,1705521500,0.001,165892,284,8962,한국,한국,"씨제이 씨지브이(CJ CGV)(주),(주)케이티알파",2023-02-22T00:00:00Z
2023,9,28,84,극장판 엉덩이 탐정: 미스터리 가면 ~최강의 대결,1278771994,0.001,141025,601,8252,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2023-09-28T00:00:00Z
2023,5,24,85,남은 인생 10년,1468918600,0.001,137632,203,5822,일본,일본,(주)디스테이션,2023-05-24T00:00:00Z
2023,7,20,86,극장판 슈퍼윙스: 맥시멈 스피드,1192070958,0.001,135976,407,6202,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2023-07-20T00:00:00Z
2023,8,15,87,보호자,1238570700,0.001,128485,685,10995,한국,한국,(주)에이스메이커무비웍스,2023-08-15T00:00:00Z
2023,2,15,88,두다다쿵: 후후섬의 비밀,1136395650,0.001,125978,514,8549,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2023-02-15T00:00:00Z
2023,8,15,89,메가로돈 2,1314843169,0.001,125935,415,7812,미국,미국,워너브러더스 코리아(주),2023-08-15T00:00:00Z
2023,10,18,90,블루 자이언트,1156359958,0.001,119711,574,13129,일본,일본,판씨네마(주),2023-10-18T00:00:00Z
2023,9,20,91,그란 투리스모,1193485239,0.001,119510,883,17724,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2023-09-20T00:00:00Z
2023,8,2,92,몬스터 패밀리 2,996557533,0.001,119462,434,6744,영국,영국,메가박스중앙(주),2023-08-02T00:00:00Z
2023,2,8,93,다음 소희,1130174168,0.001,118899,562,11006,한국,한국,트윈플러스파트너스(주),2023-02-08T00:00:00Z
2023,5,10,94,문재인입니다,1133663035,0.001,116959,602,10332,한국,한국,유한회사 엠프로젝트,2023-05-10T00:00:00Z
2023,3,1,95,에브리씽 에브리웨어 올 앳 원스+,1141195984,0.001,111526,234,8675,미국,미국,워터홀컴퍼니(주),2023-03-01T00:00:00Z
2023,1,18,96,캐리와 슈퍼콜라,1024270819,0.001,111071,474,6707,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2023-01-18T00:00:00Z
2023,4,5,97,에어,1063344581,0.001,110310,656,16487,미국,미국,워너브러더스 코리아(주),2023-04-05T00:00:00Z
2023,2,15,98,어메이징 모리스,963997160,0.001,109302,559,7735,독일,독일,(주)블루라벨픽쳐스,2023-02-15T00:00:00Z
2022,11,23,99,올빼미,1091858574,0.001,106867,448,7007,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2022-11-23T00:00:00Z
1996,7,24,100,아기공룡 둘리-얼음별 대모험,985562637,0.001,103707,473,5235,한국,한국,워터홀컴퍼니(주),1996-07-24T00:00:00Z
2023,11,8,101,뉴 노멀,987958873,0.001,103037,546,10934,한국,한국,(주)바이포엠스튜디오,2023-11-08T00:00:00Z
2023,7,8,102,극장판 도라에몽: 진구와 하늘의 유토피아,885287800,0.001,97700,283,5335,일본,일본,씨제이 씨지브이(CJ CGV)(주),2023-07-08T00:00:00Z
2023,11,23,103,스노우 폭스: 썰매개가 될 거야!,776965216,0.001,97651,479,4245,미국,미국,(주)팝엔터테인먼트,2023-11-23T00:00:00Z
2023,10,11,104,화사한 그녀,888872900,0.001,96146,414,12805,한국,한국,"(주)제이앤씨미디어그룹,(주)스튜디오 산타클로스엔터테인먼트",2023-10-11T00:00:00Z
2017,1,4,105,너의 이름은.,844230949,0.001,92891,101,3777,일본,일본,플러스엠 엔터테인먼트,2017-01-04T00:00:00Z
2023,2,1,106,방탄소년단: 옛 투 컴 인 시네마,2035659000,0.002,92539,120,6188,한국,한국,"씨제이포디플렉스 주식회사,씨제이 씨지브이(CJ CGV)(주)",2023-02-01T00:00:00Z
2023,9,14,107,"여름을 향한 터널, 이별의 출구",941648363,0.001,92340,269,7752,일본,일본,(주)미디어캐슬,2023-09-14T00:00:00Z
2023,9,13,108,아이유 콘서트 : 더 골든 아워,2050388000,0.002,87628,63,2915,한국,한국,씨제이 씨지브이(CJ CGV)(주),2023-09-13T00:00:00Z
2023,12,13,109,말하고 싶은 비밀,830354541,0.001,85832,401,5277,일본,일본,"(주)바이포엠스튜디오,홀리가든",2023-12-13T00:00:00Z
2023,8,10,110,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지 넘어 하늘까지!,732400650,0.001,84121,245,5672,영국,영국,와이드 릴리즈(주),2023-08-10T00:00:00Z
2023,10,4,111,사나: 저주의 아이,786544500,0.001,83945,199,6768,일본,일본,(주)바이포엠스튜디오,2023-10-04T00:00:00Z
2023,7,5,112,악마들,814798273,0.001,81521,613,10220,한국,한국,TCO(주)더콘텐츠온,2023-07-05T00:00:00Z
2023,6,23,113,명탐정코난: 하이바라 아이 이야기 ~흑철의 미스터리 트레인,849594700,0.001,81475,176,4611,일본,일본,(주)씨제이이엔엠,2023-06-23T00:00:00Z
2023,3,22,114,파벨만스,819973157,0.001,81467,450,8892,미국,미국,(주)씨제이이엔엠,2023-03-22T00:00:00Z
2023,10,18,115,엑소시스트: 믿는 자,828698635,0.001,80219,630,10753,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2023-10-18T00:00:00Z
2023,9,21,116,아르고 원정대: 꼬마 영웅 패티의 대모험,722924236,0.001,79721,516,4813,프랑스,프랑스,(주)스튜디오디에이치엘,2023-09-21T00:00:00Z
2023,3,15,117,샤잠! 신들의 분노,830461274,0.001,78743,799,14012,미국,미국,워너브러더스 코리아(주),2023-03-15T00:00:00Z
2022,12,14,118,신비아파트 극장판 차원도깨비와 7개의 세계,712409245,0.001,75605,491,4359,한국,한국,(주)씨제이이엔엠,2022-12-14T00:00:00Z
2023,3,18,119,치킨래빗: 잃어버린 보물을 찾아서,657700000,0.001,73289,234,4741,벨기에,"벨기에,프랑스",(주)스튜디오디에이치엘,2023-03-18T00:00:00Z
2022,12,28,120,젠틀맨,696066848,0.001,72160,715,6779,한국,한국,플러스엠 엔터테인먼트,2022-12-28T00:00:00Z
2023,9,14,121,닌자터틀: 뮤턴트 대소동,638211569,0.001,71001,650,7911,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2023-09-14T00:00:00Z
2023,7,5,122,보 이즈 어프레이드,685318130,0.001,68762,312,4589,미국,미국,(주)스튜디오디에이치엘,2023-07-05T00:00:00Z
2023,12,13,123,쏘우 X,661767453,0.001,63477,571,7041,미국,미국,"(주)올스타엔터테인먼트,(주)플레이그램",2023-12-13T00:00:00Z
2023,10,18,124,익스펜더블 4,606052589,0,63379,634,10979,미국,미국,"(주)올스타엔터테인먼트,(주)플레이그램",2023-10-18T00:00:00Z
2023,8,30,125,신체모음.zip,576492200,0,62287,269,7490,한국,한국,"(주)스튜디오디에이치엘,(주)싸이더스",2023-08-30T00:00:00Z
2023,7,26,126,핑크퐁 시네마 콘서트3 : 진저브레드맨을 잡아라,525427100,0,61016,128,2908,한국,한국,더핑크퐁컴퍼니(주),2023-07-26T00:00:00Z
2023,6,21,127,수라,511814124,0,60371,136,2339,한국,한국,"스튜디오두마,미디어나무(주),스튜디오 에이드",2023-06-21T00:00:00Z
2023,11,18,128,이빨요정 비올레타: 요정나라로 돌아갈래!,492263400,0,59394,298,3225,독일,독일,TCO(주)더콘텐츠온,2023-11-18T00:00:00Z
2023,5,17,129,슬픔의 삼각형,568754921,0,58412,294,5306,미국,미국,"그린나래미디어(주),(주)플레이그램,메가박스중앙(주)",2023-05-17T00:00:00Z
2023,2,23,130,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,511513000,0,57452,284,5036,영국,영국,와이드 릴리즈(주),2023-02-23T00:00:00Z
2023,3,1,131,더 웨일,556416366,0,56591,203,4807,미국,미국,(주)스튜디오디에이치엘,2023-03-01T00:00:00Z
2023,6,28,132,애스터로이드 시티,557193947,0,56379,269,4045,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2023-06-28T00:00:00Z
2023,10,18,133,바람 따라 만나리 : 김호중의 계절,1259368000,0.001,56056,78,2768,한국,한국,"씨제이포디플렉스 주식회사,CGV ICECON",2023-10-18T00:00:00Z
2009,7,15,134,해리 포터와 혼혈 왕자,646402000,0.001,55859,41,2849,미국,미국,워너브러더스 코리아(주),2009-07-15T00:00:00Z
2008,8,6,135,다크 나이트,578274149,0,55279,246,2927,미국,미국,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",2008-08-06T00:00:00Z
2023,1,18,136,라일 라일 크로커다일,502081439,0,54192,384,5072,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2023-01-18T00:00:00Z
2023,8,10,137,런닝맨: 리벤져스,454676800,0,54097,221,3456,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2023-08-10T00:00:00Z
2023,4,19,138,렌필드,488403949,0,53358,577,9702,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2023-04-19T00:00:00Z
2023,8,24,139,마야 3: 숲속 왕국의 위기,423586000,0,53058,208,3531,독일,독일,(주)박수엔터테인먼트,2023-08-24T00:00:00Z
2023,7,5,140,엔니오: 더 마에스트로,491695957,0,52190,67,2504,이탈리아,이탈리아,"(주)영화사 진진,(주)씨네필운",2023-07-05T00:00:00Z
2023,10,18,141,마브카 : 숲의 노래,432049154,0,51120,489,4143,우크라이나,"우크라이나,미국",(주)팝엔터테인먼트,2023-10-18T00:00:00Z
2023,4,12,142,거울 속 외딴 성,488564269,0,50685,335,4775,일본,일본,워터홀컴퍼니(주),2023-04-12T00:00:00Z
2023,2,1,143,애프터썬,484619238,0,49882,64,3081,영국,영국,"그린나래미디어(주),(주)영화사 안다미로",2023-02-01T00:00:00Z
2022,6,22,144,탑건: 매버릭,470698819,0,49074,75,3391,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2022-06-22T00:00:00Z
2023,8,30,145,스파이 코드명 포춘,437453701,0,47004,477,6623,미국,미국,"(주)레드아이스 엔터테인먼트,(주)제이앤씨미디어그룹",2023-08-30T00:00:00Z
2023,11,15,146,더 와일드: 야수들의 전쟁,384063300,0,44540,239,5458,한국,한국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹,(주)아센디오",2023-11-15T00:00:00Z
2023,6,28,147,"2022 영탁 단독 콘서트 ""탁쇼""",1017054000,0.001,42384,72,1578,한국,한국,씨제이 씨지브이(CJ CGV)(주),2023-06-28T00:00:00Z
2023,12,27,148,도티와 영원의 탑,388161976,0,41696,370,2021,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2023-12-27T00:00:00Z
2023,12,27,149,"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",319879760,0,38823,215,1663,영국,영국,와이드 릴리즈(주),2023-12-27T00:00:00Z
2023,3,29,150,오토라는 남자,345305730,0,38645,371,5893,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2023-03-29T00:00:00Z
2023,7,25,151,틴에이지 크라켄 루비,297448950,0,38547,203,3723,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2023-07-25T00:00:00Z
2023,2,22,152,TAR 타르,380936984,0,38090,197,3173,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2023-02-22T00:00:00Z
2023,3,15,153,플레인,345665658,0,37691,358,5405,미국,미국,(주)누리픽쳐스,2023-03-15T00:00:00Z
2023,12,20,154,크레센도,395095300,0,36911,91,1358,미국,미국,오드,2023-12-20T00:00:00Z
2023,5,10,155,롱디,308893500,0,36777,262,4957,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2023-05-10T00:00:00Z
2023,11,30,156,극장판 우당탕탕 은하안전단: 진정한 용기!,256074430,0,33858,261,2471,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2023-11-30T00:00:00Z
2023,3,8,157,똑똑똑,298318620,0,33771,472,6259,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2023-03-08T00:00:00Z
2023,2,2,158,몬스터 하우스2: 인비져블 피닉스,294228222,0,33671,357,3069,러시아,러시아,(주)박수엔터테인먼트,2023-02-02T00:00:00Z
2023,7,20,159,아버지의 마음,330119906,0,33407,85,999,한국,한국,"(주)드림팩트엔터테인먼트,파이오니아21",2023-07-20T00:00:00Z
2023,11,29,160,극장판 파워 디지몬 더 비기닝,322378200,0,33280,197,2787,일본,일본,에스엠지홀딩스 주식회사,2023-11-29T00:00:00Z
2023,10,25,161,너와 나,324601964,0,33244,76,2283,한국,한국,"주식회사 필름영,그린나래미디어(주)",2023-10-25T00:00:00Z
2023,2,8,162,네가 떨어뜨린 푸른 하늘,308030509,0,32116,449,5370,일본,일본,"메가박스중앙(주),(주)이놀미디어,(주)바이포엠스튜디오",2023-02-08T00:00:00Z
2023,11,15,163,비투비 타임 : 비투게더 더 무비,628174500,0,31412,32,616,한국,한국,(주)케이티알파,2023-11-15T00:00:00Z
2023,12,27,164,류이치 사카모토: 오퍼스,286201031,0,31195,251,1811,일본,일본,"(주)엣나인필름,메가박스중앙(주)",2023-12-27T00:00:00Z
2023,10,19,165,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2,254297030,0,30563,78,1638,일본,일본,메가박스중앙(주),2023-10-19T00:00:00Z
2023,5,17,166,메리 마이 데드 바디,346701400,0,30333,103,2040,대만,대만,"주식회사 원더스튜디오,(주)리안컨텐츠",2023-05-17T00:00:00Z
2023,11,3,167,테일러 스위프트 디 에라스 투어,839042500,0.001,30232,56,753,미국,미국,씨제이포디플렉스 주식회사,2023-11-03T00:00:00Z
2022,10,12,168,에브리씽 에브리웨어 올 앳 원스,296025979,0,28975,52,1697,미국,미국,워터홀컴퍼니(주),2022-10-12T00:00:00Z
2023,11,15,169,여귀교- 저주를 부르는 게임,252570027,0,27703,401,4218,대만,대만,"메가박스중앙(주),(주)스튜디오 산타클로스엔터테인먼트,(주)블레이드이엔티",2023-11-15T00:00:00Z
2023,11,15,170,어른 김장하,230378472,0,27572,98,1604,한국,한국,(주)시네마달,2023-11-15T00:00:00Z
2023,10,18,171,괴담만찬,220853620,0,27389,162,3697,한국,한국,"TCO(주)더콘텐츠온,(주)블루라벨픽쳐스,(주)대교 미디어콘텐츠사업본부",2023-10-18T00:00:00Z
2023,3,15,172,이니셰린의 밴시,274718301,0,27260,135,2708,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2023-03-15T00:00:00Z
2023,6,28,173,파이어하트,233116800,0,27210,187,2452,프랑스,프랑스,"(주)누리픽쳐스,(주)블루라벨픽쳐스,TCO(주)더콘텐츠온",2023-06-28T00:00:00Z
