연도,월,일,순위,영화명,매출액,매출액_점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,개봉일
2007,1,10,69,데스노트 : 라스트 네임,3170579500,0.003,563056,218,14519,일본,일본,"(주)엔케이컨텐츠,롯데쇼핑㈜롯데엔터테인먼트",2007-01-10T00:00:00Z
2007,9,20,70,인베이젼,3732360000,0.004,556157,202,21292,미국,미국,워너브러더스 코리아(주),2007-09-20T00:00:00Z
2007,12,18,71,용의주도 미스신,3461836500,0.004,537645,225,13040,한국,한국,(주)싸이더스,2007-12-18T00:00:00Z
2007,10,18,72,레지던트 이블 3 - 인류의 멸망,3591648000,0.004,534877,240,24559,프랑스,"프랑스,호주,독일,영국,미국",㈜스튜디오이쩜영,2007-10-18T00:00:00Z
2007,4,19,73,동갑내기 과외하기 레슨 2,3309177500,0.003,514669,262,19504,한국,한국,CJ ENM,2007-04-19T00:00:00Z
2007,4,26,74,더블타겟,3428161000,0.004,511190,157,15224,미국,미국,CJ ENM,2007-04-26T00:00:00Z
2007,8,8,75,사랑방 선수와 어머니,3286151000,0.003,509235,267,19700,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2007-08-08T00:00:00Z
2007,12,19,76,앨빈과 슈퍼밴드,3016905000,0.003,496085,215,10097,미국,미국,이십세기폭스필름코퍼레이션,2007-12-19T00:00:00Z
2007,7,17,77,샴,3156329300,0.003,496084,145,12084,태국,태국,롯데쇼핑㈜롯데엔터테인먼트,2007-07-17T00:00:00Z
2007,12,24,78,마고리엄의 장난감 백화점,3005188000,0.003,489187,235,9720,미국,미국,㈜스튜디오이쩜영,2007-12-24T00:00:00Z
2007,2,15,79,비밀의 숲 테라비시아,2678629000,0.003,479074,128,12004,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2007-02-15T00:00:00Z
2007,10,3,80,내니 다이어리,3121316500,0.003,477602,207,19654,미국,미국,(주)프라임엔터테인먼트,2007-10-03T00:00:00Z
2007,5,17,81,넥스트,3097841500,0.003,468148,184,13808,미국,미국,CJ ENM,2007-05-17T00:00:00Z
2007,1,25,82,천년여우 여우비,2494565500,0.003,460514,117,9860,한국,한국,CJ ENM,2007-01-25T00:00:00Z
2007,5,1,83,아들,2886902500,0.003,452209,284,23228,한국,한국,(주)시네마서비스,2007-05-01T00:00:00Z
2007,1,11,84,블러드 다이아몬드,2819582500,0.003,444855,140,10943,미국,미국,워너브러더스 코리아(주),2007-01-11T00:00:00Z
2007,8,30,85,내 생애 최악의 남자,2877614000,0.003,438009,260,18112,한국,한국,CJ ENM,2007-08-30T00:00:00Z
2007,3,22,86,넘버23,2608295500,0.003,429137,176,17418,미국,미국,(주)미로비젼,2007-03-22T00:00:00Z
2007,10,25,87,엠,2774905500,0.003,428551,375,21207,한국,한국,"(주)엠엔에프씨,영화사청어람(주)",2007-10-25T00:00:00Z
2007,4,26,88,날아라 허동구,2333597000,0.002,378161,260,18712,한국,한국,(주)쇼박스,2007-04-26T00:00:00Z
2007,8,30,89,사랑의 레시피,2478388000,0.003,372137,127,10808,미국,미국,워너브러더스 코리아(주),2007-08-30T00:00:00Z
2007,11,29,90,우리 동네,2463752000,0.003,364912,231,17217,한국,한국,"CJ ENM,(주)시네마서비스",2007-11-29T00:00:00Z
2007,2,1,91,클릭,2184174700,0.002,364548,161,11208,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2007-02-01T00:00:00Z
2007,4,12,92,고스트 라이더,2302169000,0.002,355116,263,18640,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2007-04-12T00:00:00Z
2007,5,23,93,전설의 고향,2246522500,0.002,352513,201,14970,한국,한국,(주)프라임엔터테인먼트,2007-05-23T00:00:00Z
2007,12,12,94,싸움,2188552500,0.002,340979,345,15053,한국,한국,(주)시네마서비스,2007-12-12T00:00:00Z
2007,11,29,95,열한번째 엄마,2069922500,0.002,337700,227,16284,한국,한국,(주)쇼박스,2007-11-29T00:00:00Z
2007,3,14,96,쏜다,1945217400,0.002,328837,236,16901,한국,한국,(주)쇼박스,2007-03-14T00:00:00Z
2007,12,6,97,헤어스프레이,2063902000,0.002,320274,202,10854,미국,미국,㈜케이디미디어,2007-12-06T00:00:00Z
2007,1,25,98,미스 포터,1934251000,0.002,315091,183,11251,영국,영국,롯데쇼핑㈜롯데엔터테인먼트,2007-01-25T00:00:00Z
2007,2,8,99,샬롯의 거미줄,1708833500,0.002,308740,149,9353,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2007-02-08T00:00:00Z
2007,3,1,100,좋지 아니한가,1849140000,0.002,306470,173,12811,한국,한국,"(주)시네마서비스,CJ ENM",2007-03-01T00:00:00Z
2007,1,4,101,부그와 엘리엇(애니),1684942000,0.002,297453,187,8452,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2007-01-04T00:00:00Z
2007,10,18,102,어깨 너머의 연인,1974664500,0.002,295394,213,17394,한국,한국,(주)쇼박스,2007-10-18T00:00:00Z
2007,11,14,103,스카우트,1899688000,0.002,292440,323,18895,한국,한국,CJ ENM,2007-11-14T00:00:00Z
2007,1,10,104,묵공,1748048000,0.002,288448,189,9940,중국,"중국,한국,일본,홍콩",CJ ENM,2007-01-10T00:00:00Z
2006,12,21,105,올드미스다이어리,1719539500,0.002,284241,160,7351,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-12-21T00:00:00Z
2007,8,9,106,서핑 업,1672015500,0.002,282862,182,7872,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2007-08-09T00:00:00Z
2007,10,3,107,카핑 베토벤,1751913000,0.002,274254,146,11623,독일,독일,(주)미로비젼,2007-10-03T00:00:00Z
2007,4,19,108,눈부신 날에,1729412500,0.002,272101,250,14658,한국,한국,(주)시네마서비스,2007-04-19T00:00:00Z
2007,1,4,109,오래된 정원,1433858000,0.001,271948,195,7694,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2007-01-04T00:00:00Z
2007,11,21,110,쏘우 4,1832431500,0.002,271393,216,15357,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2007-11-21T00:00:00Z
2007,6,14,111,러브 & 트러블,1775819000,0.002,264393,174,14185,프랑스,프랑스,(주)프라임엔터테인먼트,2007-06-14T00:00:00Z
2007,1,31,112,아포칼립토,1626792700,0.002,260354,155,8861,미국,미국,이십세기폭스필름코퍼레이션,2007-01-31T00:00:00Z
2007,8,1,113,1408,1640582000,0.002,252721,151,6981,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2007-08-01T00:00:00Z
2007,2,28,114,한니발 라이징,1569132800,0.002,250060,178,12855,미국,미국,(주)프라임엔터테인먼트,2007-02-28T00:00:00Z
2007,6,6,115,메신져 - 죽은자들의 경고,1576705000,0.002,245943,156,12243,미국,미국,(주)프라임엔터테인먼트,2007-06-06T00:00:00Z
2007,11,1,116,히어로,1581123000,0.002,245782,229,13144,일본,일본,롯데쇼핑㈜롯데엔터테인먼트,2007-11-01T00:00:00Z
2007,11,1,117,킹덤,1638510000,0.002,244615,159,12118,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2007-11-01T00:00:00Z
2007,7,25,118,에반 올마이티,1487273600,0.002,236687,199,7766,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2007-07-25T00:00:00Z
2007,7,5,119,디센트,1546430100,0.002,232248,181,11518,영국,영국,롯데쇼핑㈜롯데엔터테인먼트,2007-07-05T00:00:00Z
2007,3,22,120,브레이크 업 : 이별후애(愛),1422274000,0.001,225195,159,11121,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2007-03-22T00:00:00Z
2007,8,22,121,두 사람이다,1505964500,0.002,224341,190,11411,한국,한국,"영화사청어람(주),(주)엠엔에프씨",2007-08-22T00:00:00Z
2007,8,22,122,"심슨가족, 더무비",1353774000,0.001,218027,167,8612,미국,미국,이십세기폭스필름코퍼레이션,2007-08-22T00:00:00Z
2007,2,22,123,바벨,1392403500,0.001,216937,119,7209,멕시코,"멕시코,프랑스,미국",(주)엠케이픽처스,2007-02-22T00:00:00Z
2007,2,22,124,마강호텔,1247345300,0.001,215817,213,13301,한국,한국,(주)쇼박스,2007-02-22T00:00:00Z
2007,10,11,125,비커밍 제인,1366081500,0.001,212680,197,12227,미국,미국,"(주)팝엔터테인먼트,CJ ENM",2007-10-11T00:00:00Z
2007,12,27,126,아메리칸 갱스터,1416083500,0.001,210333,243,5213,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2007-12-27T00:00:00Z
2007,6,20,127,4.4.4,1403985500,0.001,208645,142,11949,미국,"미국,러시아",(주)쇼박스,2007-06-20T00:00:00Z
2007,4,5,128,철없는 그녀의 아찔한 연애코치,1293297500,0.001,207413,148,10217,미국,미국,㈜스튜디오이쩜영,2007-04-05T00:00:00Z
2007,9,20,129,원스,1393716500,0.001,203752,17,5511,아일랜드,아일랜드,"(주)제이앤씨미디어그룹,(주)영화사 진진",2007-09-20T00:00:00Z
2007,2,15,130,아버지의 깃발,1269091600,0.001,200988,112,6804,미국,미국,워너브러더스 코리아(주),2007-02-15T00:00:00Z
2006,12,21,131,007 카지노 로얄,1275879700,0.001,200682,227,5882,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2006-12-21T00:00:00Z
2007,3,22,132,수,1208282000,0.001,199709,209,12450,한국,"한국,일본",(주)시네마서비스,2007-03-22T00:00:00Z
2007,2,14,133,록키 발보아,1233424500,0.001,196971,193,10900,미국,미국,이십세기폭스필름코퍼레이션,2007-02-14T00:00:00Z
2007,4,25,134,닌자거북이 TMNT,1168670500,0.001,193248,219,9952,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2007-04-25T00:00:00Z
2007,3,29,135,블랙북,1180581500,0.001,188683,125,8263,네덜란드,네덜란드,(주)프라임엔터테인먼트,2007-03-29T00:00:00Z
2007,11,8,136,더 버터플라이,1189002000,0.001,187558,212,12169,영국,영국,롯데쇼핑㈜롯데엔터테인먼트,2007-11-08T00:00:00Z
2007,8,22,137,죽어도 해피엔딩,1190809000,0.001,181186,177,9320,한국,한국,(주)프라임엔터테인먼트,2007-08-22T00:00:00Z
2007,12,27,138,헨젤과 그레텔,1118866000,0.001,177467,181,5049,한국,한국,CJ ENM,2007-12-27T00:00:00Z
2007,12,27,139,가면,1185895000,0.001,177220,200,5551,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2007-12-27T00:00:00Z
2006,12,21,140,중천,1099843000,0.001,174576,286,8232,한국,"한국,중국",CJ ENM,2006-12-21T00:00:00Z
2007,11,22,141,골든 에이지,1094677500,0.001,173887,186,10103,영국,영국,유니버설픽쳐스인터내셔널 코리아(유),2007-11-22T00:00:00Z
2007,8,15,142,조디악,1129921500,0.001,172208,109,5149,미국,미국,워너브러더스 코리아(주),2007-08-15T00:00:00Z
2007,3,29,143,뷰티풀 선데이,1123934000,0.001,169036,202,11571,한국,한국,(주)쇼박스,2007-03-29T00:00:00Z
2007,7,25,144,므이,1067080000,0.001,165773,165,7503,한국,"한국,베트남",CJ ENM,2007-07-25T00:00:00Z
2007,11,29,145,히트맨,1094879000,0.001,163414,155,10301,미국,미국,이십세기폭스필름코퍼레이션,2007-11-29T00:00:00Z
2007,1,4,146,언니가 간다,947570700,0.001,160315,276,8825,한국,한국,(주)시네마서비스,2007-01-04T00:00:00Z
2007,10,11,147,브레이브 원,1022710000,0.001,156630,142,8503,미국,미국,워너브러더스 코리아(주),2007-10-11T00:00:00Z
2007,11,8,148,로스트 라이온즈,1012215500,0.001,152978,169,9876,미국,미국,이십세기폭스필름코퍼레이션,2007-11-08T00:00:00Z
2007,7,5,149,택시 4,967706000,0.001,148895,151,8617,프랑스,프랑스,㈜스튜디오이쩜영,2007-07-05T00:00:00Z
2006,12,14,150,로맨틱 홀리데이,968079500,0.001,147554,171,3681,미국,미국,UIP코리아,2006-12-14T00:00:00Z
2007,8,15,151,미스터 빈의 홀리데이,876781000,0.001,139517,136,5031,영국,영국,유니버설픽쳐스인터내셔널 코리아(유),2007-08-15T00:00:00Z
2007,4,12,152,천년학,847768500,0.001,138088,189,10311,한국,한국,(주)프라임엔터테인먼트,2007-04-12T00:00:00Z
2007,3,8,153,스모킹 에이스,876321500,0.001,137855,137,8091,미국,"미국,영국,프랑스",NA,2007-03-08T00:00:00Z
2007,1,18,154,신나는 동물농장(애니),744049500,0.001,137630,108,3979,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2007-01-18T00:00:00Z
2007,8,30,155,라파예트,875417500,0.001,133910,134,6495,미국,미국,(주)미로비젼,2007-08-30T00:00:00Z
2007,11,29,156,마이클 클레이튼,824374500,0.001,130687,140,6729,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2007-11-29T00:00:00Z
2007,3,22,157,빼꼼의 머그잔 여행,559367500,0.001,130301,66,3217,한국,한국,"(합)알지애니메이션스튜디오,씨제이 씨지브이(CJ CGV)(주)",2007-03-22T00:00:00Z
2007,9,12,158,어머니는 죽지 않는다,704481000,0.001,128059,122,2888,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2007-09-12T00:00:00Z
2007,8,30,159,미스터 브룩스,833613500,0.001,125473,126,6201,미국,미국,(주)시네마서비스,2007-08-30T00:00:00Z
2007,5,3,160,쉬즈 더 맨,775034000,0.001,124354,19,2322,미국,"미국,캐나다",㈜메가박스,2007-05-03T00:00:00Z
2007,11,1,161,블랙 달리아,831712000,0.001,123589,183,9321,독일,"독일,미국,프랑스",㈜스튜디오이쩜영,2007-11-01T00:00:00Z
2007,3,15,162,페인티드 베일,759934000,0.001,122128,115,6479,중국,"중국,미국,캐나다","(주)엔케이컨텐츠,(주)프라임엔터테인먼트",2007-03-15T00:00:00Z
2006,12,21,163,해피 피트,719215500,0.001,118264,182,3400,미국,"미국,호주",워너브러더스 코리아(주),2006-12-21T00:00:00Z
2007,11,14,164,마을금고 연쇄습격사건,728085000,0.001,115637,203,10396,한국,한국,(주)쇼박스,2007-11-14T00:00:00Z
2007,5,17,165,눈물이 주룩주룩,693839500,0.001,113122,144,5846,일본,일본,(주)미로비젼,2007-05-17T00:00:00Z
2007,7,17,166,파워레인저매직포스&트레저포스,672328000,0.001,110958,46,2581,일본,일본,대원미디어(주),2007-07-17T00:00:00Z
2007,11,21,167,라 비 앙 로즈,705351000,0.001,109096,154,7301,프랑스,"프랑스,영국,체코","(주)영화사 안다미로,(주)블룸즈베리리소시스리미티드,(주)프라임엔터테인먼트",2007-11-21T00:00:00Z
2007,4,19,168,로빈슨 가족,738505000,0.001,107559,106,4750,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2007-04-19T00:00:00Z
2007,10,11,169,거침없이 쏴라! 슛뎀업,662430500,0.001,99477,149,8936,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2007-10-11T00:00:00Z
2007,6,21,170,두 번째 사랑,653996000,0.001,99276,93,6806,한국,"한국,미국",(주)프라임엔터테인먼트,2007-06-21T00:00:00Z
2007,7,26,171,꽃미남 연쇄 테러 사건,594082500,0.001,98259,107,2813,한국,한국,"영화사청어람(주),(주)엠엔에프씨",2007-07-26T00:00:00Z
2007,10,3,172,아드레날린24,648390000,0.001,96338,124,8072,미국,미국,"영화사청어람(주),(주)엠엔에프씨",2007-10-03T00:00:00Z
2007,2,22,173,텍사스 전기톱 연쇄살인사건 : 0,575660000,0.001,93993,114,5704,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2007-02-22T00:00:00Z
2007,4,19,174,선샤인,561125000,0.001,90208,133,6066,미국,미국,NA,2007-04-19T00:00:00Z
2007,9,6,175,데쓰 프루프,600461000,0.001,88585,130,5165,미국,미국,"영화사청어람(주),(주)엠엔에프씨",2007-09-06T00:00:00Z
2007,4,19,176,굿셰퍼드,569247000,0.001,87834,89,3812,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2007-04-19T00:00:00Z
2007,6,21,177,뜨거운녀석들,566783500,0.001,85165,106,5726,영국,영국,유니버설픽쳐스인터내셔널 코리아(유),2007-06-21T00:00:00Z
2007,5,10,178,내일의 기억,551748000,0.001,84027,103,5532,일본,일본,유니버설픽쳐스인터내셔널 코리아(유),2007-05-10T00:00:00Z
2007,5,31,179,상성: 상처받은 도시,550840500,0.001,82083,100,5022,홍콩,홍콩,(주)쇼박스,2007-05-31T00:00:00Z
2007,12,6,180,데스 센텐스,529317000,0.001,77966,114,4865,미국,미국,"영화사청어람(주),(주)엠엔에프씨",2007-12-06T00:00:00Z
2007,2,15,181,더 퀸,498297900,0.001,76747,42,2525,영국,영국,(주)씨지브이신도림,2007-02-15T00:00:00Z
2007,9,6,182,브라보 마이 라이프,460596500,0,71409,197,6398,한국,한국,(주)쇼박스,2007-09-06T00:00:00Z
2007,5,10,183,용호문,415331500,0,68455,147,7015,홍콩,홍콩,㈜스튜디오이쩜영,2007-05-10T00:00:00Z
2007,5,31,184,데스워터,425945000,0,66840,63,3538,일본,일본,(주)미로비젼,2007-05-31T00:00:00Z
2007,8,15,185,"다만, 널 사랑하고 있어",379535000,0,61796,14,1238,일본,일본,㈜메가박스,2007-08-15T00:00:00Z
2007,2,1,186,스쿠프,380178500,0,59618,92,3186,미국,"미국,영국","(주)퍼스트런,글뫼 주식회사,(주)엠케이픽처스",2007-02-01T00:00:00Z
2007,2,1,187,"사랑해, 파리",364627000,0,57953,53,1920,프랑스,프랑스,"(주)드림팩트엔터테인먼트,(주)미로비젼",2007-02-01T00:00:00Z
2007,6,14,188,시간을 달리는 소녀,365234500,0,57126,8,1157,일본,일본,"(주)얼리버드픽쳐스,THE 픽쳐스,CJ ENM,와이드 릴리즈(주)",2007-06-14T00:00:00Z
2007,9,6,189,척 앤 래리,374965500,0,55875,101,3527,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2007-09-06T00:00:00Z
2007,10,25,190,오다기리 죠의 도쿄타워,359886000,0,55586,62,2947,일본,일본,"(주)엔케이컨텐츠,스폰지",2007-10-25T00:00:00Z
