연도,월,일,순위,영화명,매출액,매출액_점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,개봉일
2017,2,22,101,싱글라이더,2685519021,0.002,351276,576,16746,한국,한국,워너브러더스 코리아(주),2017-02-22T00:00:00Z
2017,11,15,102,7호실,2677284639,0.002,347790,629,21846,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2017-11-15T00:00:00Z
2017,12,21,103,몬스터 패밀리,2531182700,0.001,341614,617,6636,독일,독일,(주)키다리이엔티,2017-12-21T00:00:00Z
2017,7,12,104,내 사랑,2457004125,0.001,336089,233,11939,아일랜드,"아일랜드,캐나다",오드,2017-07-12T00:00:00Z
2017,7,20,105,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2418607200,0.001,333184,547,7619,일본,일본,(주)씨제이이엔엠,2017-07-20T00:00:00Z
2017,1,4,106,사랑하기 때문에,2538805440,0.001,324526,542,15214,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2017-01-04T00:00:00Z
2017,10,12,107,희생부활자,2515479835,0.001,323628,781,23596,한국,한국,(주)쇼박스,2017-10-12T00:00:00Z
2017,6,29,108,옥자,2437680900,0.001,322157,111,8059,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2017-06-29T00:00:00Z
2017,10,12,109,블레이드 러너 2049,2764093365,0.002,321424,664,16789,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-10-12T00:00:00Z
2017,8,9,110,빅풋 주니어,2260352900,0.001,320545,437,8128,벨기에,"벨기에,프랑스",(주)이수C&E,2017-08-09T00:00:00Z
2017,2,22,111,존 윅 - 리로드,2205582600,0.001,276379,250,11570,미국,미국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",2017-02-22T00:00:00Z
2017,5,9,112,목소리의 형태,2171032214,0.001,276131,466,11035,일본,일본,(주)디스테이션,2017-05-09T00:00:00Z
2016,12,7,113,판도라,2111772900,0.001,270936,576,9512,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2016-12-07T00:00:00Z
2017,8,17,114,공범자들,2035223800,0.001,260514,246,10978,한국,한국,(주)엣나인필름,2017-08-17T00:00:00Z
2017,11,9,115,미옥,1897705564,0.001,238587,635,18099,한국,한국,(주)키다리이엔티,2017-11-09T00:00:00Z
2017,4,5,116,어느날,1846581582,0.001,234829,532,17748,한국,한국,"오퍼스픽쳐스(유),CGV아트하우스",2017-04-05T00:00:00Z
2017,10,3,117,딥,1772272000,0.001,230068,441,6243,스페인,스페인,(주)이수C&E,2017-10-03T00:00:00Z
2017,9,27,118,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,1581375300,0.001,215203,486,6240,일본,일본,(주)씨제이이엔엠,2017-09-27T00:00:00Z
2017,12,7,119,어쌔신: 더 비기닝,1593848000,0.001,205368,528,13437,미국,미국,(주)이수C&E,2017-12-07T00:00:00Z
2017,2,9,120,발레리나,1519845400,0.001,202916,434,5997,프랑스,"프랑스,캐나다",판씨네마(주),2017-02-09T00:00:00Z
2017,2,9,121,50가지 그림자: 심연,1589180900,0.001,189620,435,8960,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017-02-09T00:00:00Z
2017,2,22,122,문라이트,1408700595,0.001,178141,191,8215,미국,미국,CGV아트하우스,2017-02-22T00:00:00Z
2017,2,22,123,핵소 고지,1342169900,0.001,177616,442,8947,미국,"미국,호주",판씨네마(주),2017-02-22T00:00:00Z
2017,11,9,124,채비,1260467864,0.001,177428,480,9981,한국,한국,오퍼스픽쳐스(유),2017-11-09T00:00:00Z
2017,10,12,125,"나는 내일, 어제의 너와 만난다",1344808900,0.001,175518,206,8684,일본,일본,(주)디스테이션,2017-10-12T00:00:00Z
2017,7,13,126,예수는 역사다,1242169400,0.001,172414,217,4858,미국,미국,(재)CBS,2017-07-13T00:00:00Z
2017,8,10,127,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,1181952900,0.001,167052,351,4274,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2017-08-10T00:00:00Z
2017,2,15,128,더 큐어,1331883200,0.001,159948,419,8298,미국,"미국,독일",이십세기폭스코리아(주),2017-02-15T00:00:00Z
2004,10,29,129,이프 온리,1276866400,0.001,159627,168,8759,미국,미국,"(주)박수엔터테인먼트,유니코리아문예투자(주),CJ ENM",2004-10-29T00:00:00Z
2017,8,30,130,아토믹 블론드,1177725658,0.001,155368,471,12300,미국,미국,(주)키다리이엔티,2017-08-30T00:00:00Z
2017,9,28,131,레고 닌자고 무비,1149394400,0.001,154966,459,4751,미국,미국,워너브러더스 코리아(주),2017-09-28T00:00:00Z
2017,3,16,132,비정규직 특수요원,1150732700,0.001,149719,497,11132,한국,한국,"(주)이수C&E,(주)스톰픽쳐스코리아",2017-03-16T00:00:00Z
2017,2,9,133,레고 배트맨 무비,1175424305,0.001,148760,427,5949,미국,미국,워너브러더스 코리아(주),2017-02-09T00:00:00Z
2017,4,27,134,극장판 또봇: 로봇군단의 습격,1090835800,0.001,141865,231,3905,한국,한국,(주)씨제이이엔엠,2017-04-27T00:00:00Z
2017,9,7,135,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,1055895200,0.001,137052,232,4066,일본,일본,(주)씨제이이엔엠,2017-09-07T00:00:00Z
2017,8,30,136,로마의 휴일,993321176,0.001,134827,436,10999,한국,한국,플러스엠 엔터테인먼트,2017-08-30T00:00:00Z
2017,3,1,137,눈길,975750100,0.001,130440,495,9899,한국,한국,"(주)엣나인필름,CGV아트하우스",2017-03-01T00:00:00Z
2017,4,5,138,시간위의 집,1020724600,0.001,128975,454,10971,한국,한국,"(주)리틀빅픽쳐스,(주)페퍼민트앤컴퍼니",2017-04-05T00:00:00Z
2017,2,8,139,명탐정 코난: 에피소드 원-작아진 명탐정,999362100,0.001,128472,215,4172,일본,일본,(주)씨제이이엔엠,2017-02-08T00:00:00Z
2016,12,28,140,루돌프와 많이있어,944763200,0.001,126483,372,3533,일본,일본,(주)씨제이이엔엠,2016-12-28T00:00:00Z
2017,9,7,141,저수지 게임,984605100,0.001,125402,289,7669,한국,한국,(주)스마일이엔티,2017-09-07T00:00:00Z
2017,2,16,142,마이펫 오지,913514950,0.001,124318,393,5326,스페인,"스페인,캐나다",롯데쇼핑㈜롯데엔터테인먼트,2017-02-16T00:00:00Z
2017,4,26,143,"서서평, 천천히 평온하게",878090400,0,123344,234,4402,한국,한국,커넥트픽쳐스(주),2017-04-26T00:00:00Z
2017,2,23,144,극장판 소드 아트 온라인 -오디널 스케일-,925453500,0.001,120667,124,3830,일본,일본,(주)박수엔터테인먼트,2017-02-23T00:00:00Z
2017,1,25,145,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,905611600,0.001,119197,334,4442,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2017-01-25T00:00:00Z
2017,8,3,146,파리로 가는 길,933298300,0.001,119171,79,3271,미국,미국,(주)티캐스트,2017-08-03T00:00:00Z
2017,6,10,147,킹 오브 프리즘 - 프라이드 더 히어로,981891500,0.001,119135,92,3857,일본,일본,"동우에이앤이(주),(주)박수엔터테인먼트",2017-06-10T00:00:00Z
2017,1,4,148,여교사,947192460,0.001,116851,393,6659,한국,한국,필라멘트픽쳐스,2017-01-04T00:00:00Z
2017,11,2,149,직쏘,972332500,0.001,111506,175,5698,미국,미국,㈜코리아스크린,2017-11-02T00:00:00Z
2017,6,1,150,베이블레이드 버스트 갓 : 갓 발키리의 탄생,827511500,0,109358,198,2687,일본,일본,(주)씨제이이엔엠,2017-06-01T00:00:00Z
2017,2,1,151,라이언,779680700,0,104439,205,6325,호주,"호주,영국,미국",(주)이수C&E,2017-02-01T00:00:00Z
2017,8,24,152,더 테이블,830762100,0,103054,272,6158,한국,한국,(주)엣나인필름,2017-08-24T00:00:00Z
2017,2,22,153,루시드 드림,759481000,0,102170,461,8534,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2017-02-22T00:00:00Z
2017,1,25,154,딥워터 호라이즌,784555543,0,101303,433,7032,미국,미국,플러스엠 엔터테인먼트,2017-01-25T00:00:00Z
2017,5,3,155,슈퍼 빼꼼: 스파이 대작전,712385900,0,99693,358,3345,한국,한국,플러스엠 엔터테인먼트,2017-05-03T00:00:00Z
2017,8,30,156,김광석,772483500,0,98231,223,6265,한국,한국,(주)무빙픽쳐스컴퍼니,2017-08-30T00:00:00Z
2017,8,23,157,다크타워: 희망의 탑,761759275,0,97017,497,8342,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-08-23T00:00:00Z
2017,9,21,158,인비저블 게스트,762930200,0,94877,232,4574,스페인,스페인,(주)더블앤조이픽쳐스,2017-09-21T00:00:00Z
2017,2,28,159,사일런스,700818300,0,94750,342,5853,미국,"미국,대만,멕시코",(주)키다리이엔티,2017-02-28T00:00:00Z
2017,10,19,160,노 게임 노 라이프 -제로-,738618300,0,90643,121,3347,일본,일본,(주)박수엔터테인먼트,2017-10-19T00:00:00Z
2017,9,14,161,몬스터 콜,699851900,0,89560,349,7137,스페인,스페인,롯데쇼핑㈜롯데엔터테인먼트,2017-09-14T00:00:00Z
2008,8,6,162,다크 나이트,742802900,0,89164,153,3811,미국,미국,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",2008-08-06T00:00:00Z
2017,6,28,163,지랄발광 17세,656251800,0,83258,119,5393,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-06-28T00:00:00Z
2017,3,8,164,파도가 지나간 자리,638463700,0,82736,276,5754,미국,"미국,뉴질랜드,영국",CGV아트하우스,2017-03-08T00:00:00Z
2017,12,27,165,원더,632389700,0,81680,178,2831,미국,미국,"CGV아트하우스,그린나래미디어(주)",2017-12-27T00:00:00Z
2017,6,15,166,꼬마참새 리차드: 아프리카 원정대,599076600,0,81136,319,3174,독일,"독일,벨기에,룩셈부르크,노르웨이",(주)키다리이엔티,2017-06-15T00:00:00Z
2017,5,25,167,너와 100번째 사랑,633052500,0,80614,140,3895,일본,일본,(주)디스테이션,2017-05-25T00:00:00Z
2017,8,15,168,드래곤 스펠: 마법 꽃의 비밀,582071200,0,79446,164,2445,독일,"독일,우크라이나",㈜코리아스크린,2017-08-15T00:00:00Z
2017,7,20,169,오즈: 신기한 마법가루,565456600,0,78440,343,2758,러시아,러시아,(주)스마일이엔티,2017-07-20T00:00:00Z
2017,4,20,170,오두막,588750200,0,76646,396,5681,미국,미국,판씨네마(주),2017-04-20T00:00:00Z
2017,4,6,171,패트리어트 데이,593983618,0,74827,375,6326,미국,미국,(주)이수C&E,2017-04-06T00:00:00Z
2017,4,20,172,파워레인져스: 더 비기닝,577103561,0,73875,479,7880,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2017-04-20T00:00:00Z
2017,6,1,173,바다 탐험대 옥토넛 시즌4: 더 파이널,481425000,0,73797,167,2880,영국,영국,와이드 릴리즈(주),2017-06-01T00:00:00Z
2017,6,22,174,더 서클,578129700,0,71362,169,5571,미국,미국,(주)키다리이엔티,2017-06-22T00:00:00Z
2017,11,9,175,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,501257700,0,65895,370,3536,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2017-11-09T00:00:00Z
2016,12,22,176,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,481444900,0,63518,300,2085,일본,일본,(주)이수C&E,2016-12-22T00:00:00Z
2017,4,27,177,극장판 쿠로코의 농구 라스트 게임,471006000,0,63311,96,3083,일본,일본,(주)박수엔터테인먼트,2017-04-27T00:00:00Z
2017,10,26,178,뷰티풀 투모로우,552273700,0,63279,47,1390,한국,한국,씨제이 씨지브이(CJ CGV)(주),2017-10-26T00:00:00Z
2017,9,28,179,리틀 프린세스 소피아 : 신비한 섬,441475500,0,62454,135,2823,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2017-09-28T00:00:00Z
2017,12,21,180,더 크리스마스,461785500,0,62082,158,1506,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-12-21T00:00:00Z
2017,1,25,181,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,405330500,0,60980,145,2647,영국,영국,와이드 릴리즈(주),2017-01-25T00:00:00Z
2017,6,15,182,나의 붉은고래,445550500,0,58454,390,5696,중국,중국,(주)영화사 빅,2017-06-15T00:00:00Z
