연도,월,일,순위,영화명,매출액,매출액_점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,개봉일
2010,12,1,23,쩨쩨한 로맨스,15338827000,0.013,2009586,450,46199,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2010-12-01T00:00:00Z
2010,5,27,24,페르시아의 왕자: 시간의 모래,14483501000,0.013,1970823,567,51307,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-05-27T00:00:00Z
2010,2,11,25,퍼시 잭슨과 번개 도둑,13158158500,0.011,1846180,334,43667,미국,미국,이십세기폭스코리아(주),2010-02-11T00:00:00Z
2010,9,9,26,해결사,13844624000,0.012,1843404,525,59325,한국,한국,"(주)넥스트엔터테인먼트월드(NEW),(주)에스비에스콘텐츠허브",2010-09-09T00:00:00Z
2010,8,12,27,악마를 보았다,13919416500,0.012,1817063,490,42721,한국,한국,(주)쇼박스,2010-08-12T00:00:00Z
2010,5,13,28,로빈 후드,11560588500,0.01,1570681,544,41953,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2010-05-13T00:00:00Z
2010,9,16,29,무적자,11629780500,0.01,1546132,412,46186,한국,"한국,홍콩,일본,태국",CJ ENM,2010-09-16T00:00:00Z
2010,12,22,30,황해,11524115000,0.01,1497242,618,23295,한국,"한국,미국,중국","(주)쇼박스,이십세기폭스코리아(주)",2010-12-22T00:00:00Z
2010,8,5,31,토이 스토리 3,14319338600,0.012,1458865,393,28615,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-08-05T00:00:00Z
2010,4,28,32,구르믈 버서난 달처럼,10241716500,0.009,1383867,506,48314,한국,한국,에스케이텔레콤(주),2010-04-28T00:00:00Z
2010,8,19,33,라스트 에어벤더,13854892500,0.012,1371164,399,32416,미국,미국,CJ ENM,2010-08-19T00:00:00Z
2010,12,22,34,헬로우 고스트,9796273500,0.008,1356230,472,22865,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2010-12-22T00:00:00Z
2010,3,18,35,육혈포 강도단,8651186000,0.00699999999999999,1214237,319,51941,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2010-03-18T00:00:00Z
2010,10,14,36,심야의 F.M.,9179170500,0.008,1208306,423,50423,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2010-10-14T00:00:00Z
2010,9,16,37,레지던트 이블 4: 끝나지 않은 전쟁 3D,14533948000,0.013,1190008,337,37849,독일,"독일,미국,영국",한국소니픽쳐스릴리징브에나비스타영화㈜,2010-09-16T00:00:00Z
2010,12,8,38,나니아 연대기: 새벽 출정호의 항해,10889884000,0.009,1140201,493,32481,미국,미국,이십세기폭스코리아(주),2010-12-08T00:00:00Z
2010,1,7,39,용서는 없다,8544828000,0.00699999999999999,1118277,323,33614,한국,한국,(주)시네마서비스,2010-01-07T00:00:00Z
2010,4,15,40,베스트셀러,7983184500,0.00699999999999999,1081752,308,41064,한국,한국,(주)시너지하우스 (시너지),2010-04-15T00:00:00Z
2010,12,8,41,김종욱 찾기,7894328000,0.00699999999999999,1081748,427,31167,한국,한국,CJ ENM,2010-12-08T00:00:00Z
2010,9,9,42,마루 밑 아리에티,7649985500,0.00699999999999999,1065967,337,29804,일본,일본,CJ ENM,2010-09-09T00:00:00Z
2009,12,23,43,셜록 홈즈,7787961500,0.00699999999999999,1052059,359,25768,미국,"미국,영국",워너브러더스 코리아(주),2009-12-23T00:00:00Z
2010,9,16,44,슈퍼 배드,9717463000,0.008,1027050,338,24577,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2010-09-16T00:00:00Z
2010,7,1,45,파괴된 사나이,7692092100,0.00699999999999999,1012310,363,31985,한국,한국,(주)시너지하우스 (시너지),2010-07-01T00:00:00Z
2010,3,18,46,셔터 아일랜드,7407854500,0.006,990223,272,29043,미국,미국,CJ ENM,2010-03-18T00:00:00Z
2010,9,30,47,방가? 방가!,7013842000,0.006,972431,312,41556,한국,한국,(주)시너지하우스 (시너지),2010-09-30T00:00:00Z
2010,2,18,48,평행이론,6793066000,0.006,921111,265,32341,한국,한국,CJ ENM,2010-02-18T00:00:00Z
2010,12,9,49,투어리스트,6728872000,0.006,901843,418,26842,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-12-09T00:00:00Z
2010,11,24,50,스카이 라인,6320601500,0.005,860340,427,31690,미국,미국,(주)화앤담이엔티,2010-11-24T00:00:00Z
2010,7,28,51,고死 두 번째 이야기: 교생실습,5802318000,0.005,857038,313,23307,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2010-07-28T00:00:00Z
2010,6,10,52,A-특공대,5795794000,0.005,777985,323,26460,미국,미국,이십세기폭스코리아(주),2010-06-10T00:00:00Z
2010,1,21,53,주유소 습격사건 2,5379208500,0.005,729834,315,27844,한국,한국,(주)시네마서비스,2010-01-21T00:00:00Z
2010,7,21,54,마음이2,4631432000,0.004,696382,262,20458,한국,"한국,중국",롯데쇼핑㈜롯데엔터테인먼트,2010-07-21T00:00:00Z
2010,5,20,55,내 깡패 같은 애인,5028520000,0.004,688639,265,25806,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2010-05-20T00:00:00Z
2010,8,5,56,스텝 업 3D,7345439000,0.006,671845,250,14805,미국,미국,(주)화앤담이엔티,2010-08-05T00:00:00Z
2010,2,11,57,하늘에서 음식이 내린다면,5413862500,0.005,654510,282,16556,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-02-11T00:00:00Z
2010,12,15,58,새미의 어드벤쳐,6108607500,0.005,647860,309,14302,벨기에,벨기에,CJ ENM,2010-12-15T00:00:00Z
2010,7,28,59,오션스,4403647500,0.004,640632,212,14915,프랑스,프랑스,롯데쇼핑㈜롯데엔터테인먼트,2010-07-28T00:00:00Z
2010,7,21,60,명탐정 코난: 천공의 난파선,4002088500,0.003,618420,235,11902,일본,일본,에이원엔터테인먼트,2010-07-21T00:00:00Z
2010,11,24,61,이층의 악당,4271750500,0.004,596851,379,26998,한국,한국,(주)싸이더스,2010-11-24T00:00:00Z
2010,3,25,62,그린 존,4460075000,0.004,596403,268,27563,미국,미국,(주)싸이더스,2010-03-25T00:00:00Z
2010,4,8,63,반가운 살인자,4285830500,0.004,590531,264,29724,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2010-04-08T00:00:00Z
2010,10,6,64,레터스 투 줄리엣,4270689500,0.004,582958,283,28683,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2010-10-06T00:00:00Z
2010,9,16,65,퀴즈왕,4188846000,0.004,573001,321,23579,한국,한국,(주)시네마서비스,2010-09-16T00:00:00Z
2010,7,21,66,마법사의 제자,4057522000,0.004,570775,300,19017,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-07-21T00:00:00Z
2010,12,29,67,라스트 갓파더,3953691500,0.003,543544,493,8275,한국,"한국,미국",CJ ENM,2010-12-29T00:00:00Z
2009,12,30,68,앨빈과 슈퍼밴드2,3411479000,0.003,511322,244,14053,미국,미국,이십세기폭스코리아(주),2009-12-30T00:00:00Z
2010,11,18,69,소셜 네트워크,3744100000,0.003,509177,310,18695,미국,미국,"워터홀컴퍼니(주),한국소니픽쳐스릴리징브에나비스타영화㈜",2010-11-18T00:00:00Z
2010,8,26,70,피라냐,5661671000,0.005,505836,310,22744,미국,미국,에스케이텔레콤(주),2010-08-26T00:00:00Z
2010,9,30,71,먹고 기도하고 사랑하라,3674965000,0.003,500266,324,22299,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-09-30T00:00:00Z
2010,11,4,72,불량남녀,3562190000,0.003,483387,338,24441,한국,한국,(주)쇼박스,2010-11-04T00:00:00Z
2010,11,3,73,레드,3550436000,0.003,482053,317,22481,미국,"미국,캐나다",(주)화앤담이엔티,2010-11-03T00:00:00Z
2010,4,22,74,친정엄마,3321091000,0.003,472009,275,24994,한국,한국,(주)싸이더스,2010-04-22T00:00:00Z
2010,1,28,75,식객2 : 김치전쟁,3243969500,0.003,462714,347,22753,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2010-01-28T00:00:00Z
2010,10,6,76,적인걸: 측천무후의 비밀,3342474000,0.003,459876,292,23640,중국,"중국,홍콩",롯데쇼핑㈜롯데엔터테인먼트,2010-10-06T00:00:00Z
2010,11,10,77,언스토퍼블,3273318500,0.003,452320,297,21495,미국,미국,이십세기폭스코리아(주),2010-11-10T00:00:00Z
2010,5,5,78,대한민국 1%,2244690500,0.002,440372,286,20352,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2010-05-05T00:00:00Z
2010,1,13,79,파라노말 액티비티,3207923500,0.003,438402,184,17015,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2010-01-13T00:00:00Z
2010,12,1,80,워리어스 웨이,3097461500,0.003,432072,433,23127,미국,미국,에스케이텔레콤(주),2010-12-01T00:00:00Z
2010,6,10,81,섹스 앤 더 시티 2,3022970000,0.003,398347,233,14265,미국,미국,워너브러더스 코리아(주),2010-06-10T00:00:00Z
2009,12,31,82,나인,3046461500,0.003,397889,336,16466,미국,"미국,이탈리아",(주)시너지하우스 (시너지),2009-12-31T00:00:00Z
2010,1,13,83,아스트로 보이-아톰의 귀환,2585585500,0.002,393433,278,15793,미국,미국,㈜케이디미디어,2010-01-13T00:00:00Z
2010,8,19,84,익스펜더블,2973224000,0.003,390438,259,15798,미국,미국,(주)싸이더스,2010-08-19T00:00:00Z
2010,2,11,85,공자 춘추전국시대,2774370000,0.002,371607,236,15346,중국,중국,(주)시너지하우스 (시너지),2010-02-11T00:00:00Z
2010,3,11,86,프롬 파리 위드 러브,2804967500,0.002,369394,294,22348,프랑스,프랑스,㈜케이디미디어,2010-03-11T00:00:00Z
2010,10,21,87,파라노말 액티비티 2,2575677000,0.002,358453,196,13647,미국,미국,CJ ENM,2010-10-21T00:00:00Z
2010,4,15,88,블라인드 사이드,2613051000,0.002,355516,129,12717,미국,미국,워너브러더스 코리아(주),2010-04-15T00:00:00Z
2010,6,24,89,맨발의 꿈,2372787500,0.002,331945,332,17790,한국,"한국,인도네시아,일본",(주)쇼박스,2010-06-24T00:00:00Z
2010,9,2,90,킬러스,2386700000,0.002,322888,282,17930,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2010-09-02T00:00:00Z
2010,10,14,91,검우강호,2242810500,0.002,312283,344,20571,홍콩,"홍콩,중국,미국",(주)에스비에스콘텐츠허브,2010-10-14T00:00:00Z
2010,10,28,92,가디언의 전설,2613934200,0.002,302318,267,14421,미국,"미국,호주",워너브러더스 코리아(주),2010-10-28T00:00:00Z
2010,6,10,93,베스트 키드,2031914500,0.002,287278,252,13464,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-06-10T00:00:00Z
2010,8,26,94,프레데터스,1991492500,0.002,276536,231,14168,미국,미국,이십세기폭스코리아(주),2010-08-26T00:00:00Z
2010,2,11,95,울프맨,2062933500,0.002,265409,263,13920,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2010-02-11T00:00:00Z
2010,9,9,96,"울지마, 톤즈",1439624500,0.001,260998,73,8039,한국,한국,주식회사 마운틴픽쳐스,2010-09-09T00:00:00Z
2010,7,28,97,극장판 도라에몽: 진구의 인어대해전,1741701000,0.002,260701,140,5639,일본,일본,CJ ENM,2010-07-28T00:00:00Z
2010,10,21,98,월 스트리트: 머니 네버 슬립스,1760899000,0.002,241438,288,14013,미국,미국,이십세기폭스코리아(주),2010-10-21T00:00:00Z
2010,12,23,99,극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,1631689000,0.001,234093,139,4502,일본,일본,씨제이 씨지브이(CJ CGV)(주),2010-12-23T00:00:00Z
2010,3,11,100,사랑은 너무 복잡해,1741752000,0.002,234083,180,12117,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2010-03-11T00:00:00Z
2010,8,19,101,폐가,1586581500,0.001,225955,160,8769,한국,한국,(주)시너지하우스 (시너지),2010-08-19T00:00:00Z
2010,2,25,102,포스 카인드,1672315500,0.001,224808,186,13044,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2010-02-25T00:00:00Z
2010,4,15,103,일라이,1634626500,0.001,219196,253,15862,미국,미국,(주)쇼박스,2010-04-15T00:00:00Z
2010,5,13,104,시,1543441350,0.001,218514,165,11711,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2010-05-13T00:00:00Z
2010,12,22,105,쓰리 데이즈,1584153500,0.001,218306,211,6769,미국,"미국,프랑스",롯데쇼핑㈜롯데엔터테인먼트,2010-12-22T00:00:00Z
2010,2,25,106,러블리 본즈,1547760000,0.001,208660,213,10916,미국,미국,CJ ENM,2010-02-25T00:00:00Z
2010,8,11,107,내니맥피 2: 유모와마법소동,1355256500,0.001,206674,164,8083,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2010-08-11T00:00:00Z
2010,11,18,108,페스티발,1517620500,0.001,196937,234,11897,한국,한국,(주)시너지하우스 (시너지),2010-11-18T00:00:00Z
2010,1,28,109,꼬마 니콜라,1344405500,0.001,196670,160,9274,프랑스,프랑스,(주)프라임엔터테인먼트,2010-01-28T00:00:00Z
2010,6,2,110,엣지 오브 다크니스,1416485500,0.001,193380,230,13619,영국,"영국,미국",(주)넥스트엔터테인먼트월드(NEW),2010-06-02T00:00:00Z
2010,3,4,111,디어 존,1416393000,0.001,189117,255,15112,미국,미국,(주)화앤담이엔티,2010-03-04T00:00:00Z
2010,6,2,112,유령작가,1314227500,0.001,177671,186,9993,프랑스,"프랑스,독일,영국",(주)싸이더스,2010-06-02T00:00:00Z
2010,1,14,113,아빠가 여자를 좋아해,1243136000,0.001,174333,277,13408,한국,한국,(주)쇼박스,2010-01-14T00:00:00Z
2010,4,22,114,허트 로커,1299559200,0.001,173428,163,9200,미국,미국,"(주)까멜리아이엔티,(주)스마일이엔티,(주)넥스트엔터테인먼트월드(NEW)",2010-04-22T00:00:00Z
2010,1,7,115,더 로드,1276388500,0.001,172392,171,8323,미국,미국,에스케이텔레콤(주),2010-01-07T00:00:00Z
2010,2,11,116,발렌타인 데이,1314085500,0.001,169529,200,8750,미국,미국,워너브러더스 코리아(주),2010-02-11T00:00:00Z
2010,9,16,117,그랑프리,1219746000,0.001,167024,232,13100,한국,한국,(주)싸이더스,2010-09-16T00:00:00Z
2010,11,18,118,렛 미 인,1140504500,0.001,166395,228,10185,영국,"영국,미국",롯데쇼핑㈜롯데엔터테인먼트,2010-11-18T00:00:00Z
2010,3,25,119,비밀애,1206962000,0.001,164252,268,15211,한국,한국,(주)시너지하우스 (시너지),2010-03-25T00:00:00Z
2010,7,1,120,스플라이스,1263923500,0.001,162760,127,7375,캐나다,캐나다,(주)화천공사,2010-07-01T00:00:00Z
2010,9,2,121,김복남 살인사건의 전말,1251243100,0.001,161659,123,5467,한국,한국,(주)스폰지이엔티,2010-09-02T00:00:00Z
2010,3,18,122,무법자,1221713500,0.001,160734,190,12965,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2010-03-18T00:00:00Z
2010,1,14,123,회복,1110827000,0.001,155281,66,6095,한국,"한국,이스라엘",(주)스폰지이엔티,2010-01-14T00:00:00Z
2010,4,22,124,킥 애스: 영웅의 탄생,1148869500,0.001,151159,221,10742,영국,"영국,미국",롯데쇼핑㈜롯데엔터테인먼트,2010-04-22T00:00:00Z
2010,9,4,125,아바타 3D 스페셜에디션,1870164500,0.002,148098,146,4188,미국,미국,이십세기폭스코리아(주),2010-09-04T00:00:00Z
2009,12,24,126,포켓 몬스터 DP: 아르세우스 초극의 시공으로,961349000,0.001,143990,63,3452,일본,일본,"(주)넥스트엔터테인먼트월드(NEW),실버스푼",2009-12-24T00:00:00Z
2010,4,8,127,크레이지,1104433000,0.001,143784,194,12578,미국,"미국,아랍에미리트연합국정부",(주)넥스트엔터테인먼트월드(NEW),2010-04-08T00:00:00Z
2010,2,11,128,원피스 극장판: 스트롱 월드,972367000,0.001,143431,76,4303,일본,일본,투니버스(주)온미디어,2010-02-11T00:00:00Z
2010,1,14,129,웨딩드레스,985816500,0.001,141806,185,9417,한국,한국,(주)싸이더스,2010-01-14T00:00:00Z
2010,1,21,130,500일의 썸머,1044749500,0.001,137500,188,9259,미국,미국,"(주)스튜디오디에이치엘,(주)팝엔터테인먼트,이십세기폭스코리아(주)",2010-01-21T00:00:00Z
2010,5,20,131,나이트메어,1056379500,0.001,136925,152,8649,미국,미국,워너브러더스 코리아(주),2010-05-20T00:00:00Z
2010,3,18,132,데이브레이커스,1029911000,0.001,135621,189,11421,미국,미국,(주)성원아이컴,2010-03-18T00:00:00Z
2010,12,29,133,트론: 새로운 시작,1469097300,0.001,131307,379,5909,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-12-29T00:00:00Z
2010,8,26,134,죽이고 싶은,973594000,0.001,130784,144,8255,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2010-08-26T00:00:00Z
2010,8,11,135,오션월드 3D,1372766600,0.001,130491,104,3269,영국,영국,㈜케이디미디어,2010-08-11T00:00:00Z
2010,11,18,136,두 여자,967113000,0.001,129495,216,10104,한국,한국,CJ ENM,2010-11-18T00:00:00Z
2010,10,14,137,22 블렛,975507500,0.001,128534,237,12241,프랑스,프랑스,㈜케이디미디어,2010-10-14T00:00:00Z
2010,6,16,138,스트리트댄스,1424994000,0.001,127629,214,10192,영국,영국,(주)시너지하우스 (시너지),2010-06-16T00:00:00Z
2010,2,25,139,클로이,972575000,0.001,127082,183,10035,프랑스,프랑스,(주)시너지하우스 (시너지),2010-02-25T00:00:00Z
2010,9,2,140,뮬란: 전사의 귀환,889356500,0.001,125425,242,10758,중국,중국,"(유)영화사 화수분,(주)에스비에스콘텐츠허브",2010-09-02T00:00:00Z
2010,3,25,141,솔로몬 케인,940027000,0.001,124836,194,10868,프랑스,"프랑스,체코,영국",(주)화앤담이엔티,2010-03-25T00:00:00Z
2010,8,19,142,마법천자문: 대마왕의 부활을 막아라,788079000,0.001,121572,180,5576,한국,한국,CJ ENM,2010-08-19T00:00:00Z
2010,9,2,143,애프터 라이프,884161500,0.001,120463,186,9147,미국,미국,(주)시너지하우스 (시너지),2010-09-02T00:00:00Z
2010,1,7,144,극장판파워레인저 엔진포스VS 와일드스피릿,848268200,0.001,120077,120,4088,일본,일본,CJ ENM,2010-01-07T00:00:00Z
2010,11,4,145,데블,855105000,0.001,116403,187,10742,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2010-11-04T00:00:00Z
2010,4,29,146,케로로 더 무비 5: 기적의 사차원섬,789256000,0.001,115130,106,4382,일본,일본,투니버스(주)온미디어,2010-04-29T00:00:00Z
2010,1,21,147,8인: 최후의 결사단,864912500,0.001,114929,158,6989,중국,중국,"(주)팝엔터테인먼트,CJ ENM",2010-01-21T00:00:00Z
2010,11,18,148,쏘우 3D,1447063000,0.001,114034,160,7410,미국,"미국,캐나다",㈜케이디미디어,2010-11-18T00:00:00Z
2010,1,28,149,들어는 봤니? 모건 부부,866323000,0.001,113137,162,7613,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-01-28T00:00:00Z
2010,11,25,150,더 콘서트,776211500,0.001,108073,130,6465,프랑스,"프랑스,이탈리아,벨기에,루마니아",유니버설픽쳐스인터내셔널 코리아(유),2010-11-25T00:00:00Z
2010,9,16,151,캣츠 앤 독스 2,797837500,0.001,107921,161,5158,미국,"미국,오스트리아",워너브러더스 코리아(주),2010-09-16T00:00:00Z
2010,4,8,152,프로포즈 데이,812954000,0.001,107337,148,8697,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2010-04-08T00:00:00Z
2010,3,4,153,우리가 꿈꾸는 기적: 인빅터스,771823000,0.001,104749,117,6439,미국,미국,워너브러더스 코리아(주),2010-03-04T00:00:00Z
2010,3,25,154,아마존의 눈물,648292000,0.001,104201,47,4393,한국,한국,주식회사 마운틴픽쳐스,2010-03-25T00:00:00Z
2010,1,21,155,공주와 개구리,705236000,0.001,103972,80,3147,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-01-21T00:00:00Z
2010,12,1,156,라스트 엑소시즘,724257000,0.001,103410,171,8016,미국,미국,(주)시너지하우스 (시너지),2010-12-01T00:00:00Z
2010,5,27,157,꿈은 이루어진다,718090000,0.001,101698,220,8984,한국,한국,CJ ENM,2010-05-27T00:00:00Z
2010,3,11,158,대병소장,706907500,0.001,96868,157,8745,홍콩,홍콩,(주)싸이더스,2010-03-11T00:00:00Z
2010,2,18,159,하치 이야기,692267500,0.001,95144,160,7735,미국,"미국,영국",(주)프라임엔터테인먼트,2010-02-18T00:00:00Z
2010,10,28,160,나탈리,1114062000,0.001,94875,196,10025,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2010-10-28T00:00:00Z
2010,7,1,161,필립모리스,639369700,0.001,83508,114,4923,프랑스,프랑스,㈜케이디미디어,2010-07-01T00:00:00Z
2010,12,1,162,스위치,558483500,0,82503,162,6854,미국,미국,씨너스엔터테인먼트(주),2010-12-01T00:00:00Z
2010,8,11,163,엑스페리먼트,574538000,0,79088,111,5124,미국,미국,(주)새인컴퍼니,2010-08-11T00:00:00Z
2010,9,9,164,노다메 칸타빌레 Vol.1,552960000,0,75847,30,2613,일본,일본,"(주)미로비젼,아뮤즈코리아(주)",2010-09-09T00:00:00Z
2010,10,21,165,참을 수 없는,566731000,0,75740,222,9829,한국,한국,(주)시너지하우스 (시너지),2010-10-21T00:00:00Z
2010,8,26,166,센츄리온,543635000,0,72669,144,6677,영국,영국,(주)쇼박스,2010-08-26T00:00:00Z
2009,12,3,167,위대한 침묵,517830500,0,71048,10,1497,독일,"독일,프랑스,스위스",(주)영화사 진진,2009-12-03T00:00:00Z
2010,5,5,168,브라더스,505363900,0,68291,140,6269,미국,미국,(주)성원아이컴,2010-05-05T00:00:00Z
2010,1,21,169,주문진,372281300,0,66098,95,2820,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2010-01-21T00:00:00Z
2010,8,26,170,골든 슬럼버,476378500,0,65167,138,4638,일본,일본,CJ ENM,2010-08-26T00:00:00Z
2010,11,4,171,돌이킬 수 없는,465532500,0,64371,204,8780,한국,한국,㈜케이디미디어,2010-11-04T00:00:00Z
2010,6,23,172,여대생 기숙사,490581000,0,64345,143,6054,미국,미국,CJ ENM,2010-06-23T00:00:00Z
2009,12,23,173,파르나서스 박사의 상상극장,475332500,0,64169,245,3947,미국,미국,(주)성원아이컴,2009-12-23T00:00:00Z
2010,12,8,174,베리드,461632500,0,63234,116,5321,스페인,스페인,(주)화앤담이엔티,2010-12-08T00:00:00Z
2010,2,25,175,엘라의 모험 2: 백설공주 길들이기,432336000,0,62841,86,3349,미국,미국,㈜케이디미디어,2010-02-25T00:00:00Z
2010,9,2,176,에브리바디 올라잇,458376000,0,60857,127,5420,미국,미국,(주)화천공사,2010-09-02T00:00:00Z
2010,8,11,177,디센트: Part 2,461416000,0,60801,136,5657,영국,영국,롯데쇼핑㈜롯데엔터테인먼트,2010-08-11T00:00:00Z
2010,4,15,178,바운티 헌터,453911000,0,59581,123,6624,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-04-15T00:00:00Z
2010,6,16,179,엽문2,444197000,0,58928,140,6623,홍콩,홍콩,"(주)제이앤씨미디어그룹,(주)프라임엔터테인먼트",2010-06-16T00:00:00Z
2010,11,24,180,듀 데이트,433642000,0,56455,149,6567,미국,미국,워너브러더스 코리아(주),2010-11-24T00:00:00Z
2010,5,5,181,하하하,428797700,0,56354,26,2727,한국,한국,(주)스폰지이엔티,2010-05-05T00:00:00Z
2010,11,4,182,대지진,373092500,0,54125,90,3468,중국,중국,필라멘트픽쳐스,2010-11-04T00:00:00Z
2010,12,15,183,톨스토이의 마지막 인생,388417500,0,53551,107,3729,영국,"영국,미국,러시아,독일",롯데쇼핑㈜롯데엔터테인먼트,2010-12-15T00:00:00Z
2010,3,11,184,인 디 에어,406463000,0,52573,52,3317,미국,미국,CJ ENM,2010-03-11T00:00:00Z
2010,4,1,185,폭풍전야,387323000,0,51760,134,6410,한국,한국,(주)성원아이컴,2010-04-01T00:00:00Z
2010,3,11,186,사랑은 언제나 진행중,382842500,0,51362,179,7385,미국,미국,(주)시너지하우스 (시너지),2010-03-11T00:00:00Z
2010,7,7,187,킬러 인사이드 미,385670500,0,50734,121,5200,미국,미국,(주)프라임엔터테인먼트,2010-07-07T00:00:00Z
2010,4,15,188,작은 연못,312380500,0,46428,80,4593,한국,한국,NA,2010-04-15T00:00:00Z
