연도,월,일,순위,영화명,매출액,매출액_점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,개봉일
2009,8,6,15,지.아이.조 : 전쟁의 서막,19583497500,0.018,2665874,446,54820,미국,미국,CJ ENM,2009-08-06T00:00:00Z
2009,10,22,16,굿모닝 프레지던트,18567863300,0.017,2554960,586,69955,한국,한국,CJ ENM,2009-10-22T00:00:00Z
2009,12,23,17,전우치,17747602000,0.016,2453883,612,29179,한국,한국,CJ ENM,2009-12-23T00:00:00Z
2009,4,30,18,박쥐,14835490500,0.0139999999999999,2205600,499,45395,한국,"한국,미국,호주",CJ ENM,2009-04-30T00:00:00Z
2009,9,24,19,내 사랑 내 곁에,15584755500,0.0139999999999999,2135509,478,65168,한국,한국,CJ ENM,2009-09-24T00:00:00Z
2009,6,4,20,박물관이 살아있다 2,12399745500,0.011,1972440,569,53628,미국,미국,이십세기폭스코리아(주),2009-06-04T00:00:00Z
2009,12,2,21,뉴 문,13851280000,0.013,1930895,545,46508,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2009-12-02T00:00:00Z
2009,5,14,22,천사와 악마,12541341000,0.012,1906687,543,47459,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-05-14T00:00:00Z
2009,9,9,23,애자,13633710500,0.013,1901694,376,65490,한국,한국,(주)시너지하우스 (시너지),2009-09-09T00:00:00Z
2009,4,2,24,그림자 살인,12659065000,0.012,1892467,387,54046,한국,한국,CJ ENM,2009-04-02T00:00:00Z
2009,1,22,25,작전명 발키리,11875231500,0.011,1784165,372,36947,미국,"미국,독일",이십세기폭스코리아(주),2009-01-22T00:00:00Z
2009,7,15,26,차우,12531840500,0.012,1778843,397,41354,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2009-07-15T00:00:00Z
2009,2,12,27,벤자민 버튼의 시간은 거꾸로 간다,11427379500,0.011,1739997,313,39750,미국,미국,"(주)일레븐엔터테인먼트,워너브러더스 코리아(주)",2009-02-12T00:00:00Z
2009,9,24,28,불꽃처럼 나비처럼,12302961500,0.011,1670652,441,57300,한국,한국,(주)쇼박스,2009-09-24T00:00:00Z
2009,1,22,29,유감스러운 도시,10289635500,0.009,1532632,375,35055,한국,한국,CJ ENM,2009-01-22T00:00:00Z
2009,2,12,30,작전,10086067500,0.009,1517096,393,50216,한국,한국,(주)쇼박스,2009-02-12T00:00:00Z
2009,11,26,31,닌자 어쌔신,10120033000,0.009,1329403,308,36980,미국,미국,워너브러더스 코리아(주),2009-11-26T00:00:00Z
2009,11,11,32,청담보살,9563845500,0.009,1301582,387,42791,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2009-11-11T00:00:00Z
2009,4,30,33,엑스맨 탄생: 울버린,8408135000,0.008,1280734,412,33893,미국,미국,이십세기폭스코리아(주),2009-04-30T00:00:00Z
2009,7,1,34,킹콩을 들다,8851762500,0.008,1262850,411,42626,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2009-07-01T00:00:00Z
2009,1,8,35,마다가스카 2,7541491500,0.00699999999999999,1230469,381,34346,미국,미국,CJ ENM,2009-01-08T00:00:00Z
2009,4,29,36,인사동 스캔들,7780811000,0.00699999999999999,1187684,305,33106,한국,한국,에스케이텔레콤(주),2009-04-29T00:00:00Z
2009,12,23,37,셜록 홈즈,8242461500,0.008,1131441,381,18198,미국,"미국,영국",워너브러더스 코리아(주),2009-12-23T00:00:00Z
2009,3,19,38,슬럼독 밀리어네어,7343041500,0.00699999999999999,1106420,201,32738,영국,"영국,미국","(주)영화특별시에스엠씨,CJ ENM",2009-03-19T00:00:00Z
2009,5,7,39,스타 트렉: 더 비기닝,7247898500,0.00699999999999999,1085281,391,31957,미국,미국,CJ ENM,2009-05-07T00:00:00Z
2009,4,16,40,노잉,6873827000,0.006,1047062,394,31259,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2009-04-16T00:00:00Z
2009,12,3,41,시크릿,7951016500,0.00699999999999999,1042613,408,34398,한국,한국,CJ ENM,2009-12-03T00:00:00Z
2009,7,29,42,업,7527426000,0.00699999999999999,1030818,392,23253,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-07-29T00:00:00Z
2009,11,19,43,백야행,7120680000,0.00699999999999999,949770,387,30346,한국,한국,(주)시네마서비스,2009-11-19T00:00:00Z
2009,1,8,44,트랜스포터-라스트 미션,6244302000,0.006,937224,267,27731,프랑스,프랑스,(주)시너지하우스 (시너지),2009-01-08T00:00:00Z
2009,2,12,45,그는 당신에게 반하지 않았다,6375549000,0.006,935168,354,27237,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2009-02-12T00:00:00Z
2009,8,12,46,아이스 에이지 3: 공룡시대,6110616000,0.006,865658,367,22461,미국,미국,이십세기폭스필름코퍼레이션,2009-08-12T00:00:00Z
2009,8,27,47,블랙,6157393500,0.006,861570,248,29278,인도,인도,"이언픽쳐스,(주)넥스트엔터테인먼트월드(NEW)",2009-08-27T00:00:00Z
2009,10,15,48,디스트릭트 9,6420372500,0.006,841125,316,33794,미국,"미국,뉴질랜드",한국소니픽쳐스릴리징브에나비스타영화㈜,2009-10-15T00:00:00Z
2009,2,5,49,마린보이,5503176500,0.005,827647,340,26345,한국,한국,CJ ENM,2009-02-05T00:00:00Z
2009,12,10,50,모범시민,5854620000,0.005,796799,312,24341,미국,미국,(주)시너지하우스 (시너지),2009-12-10T00:00:00Z
2009,10,1,51,써로게이트,5925561500,0.005,794475,228,26812,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-10-01T00:00:00Z
2009,10,28,52,시간 여행자의 아내,5402979500,0.005,728149,282,33304,미국,미국,"(주)일레븐엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)",2009-10-28T00:00:00Z
2009,5,14,53,김씨표류기,4736518000,0.004,724987,273,25946,한국,한국,(주)시네마서비스,2009-05-14T00:00:00Z
2009,3,19,54,푸시,4742733000,0.004,715887,258,29433,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2009-03-19T00:00:00Z
2009,3,11,55,슬픔보다 더 슬픈 이야기,4724214000,0.004,715800,353,35118,한국,한국,(주)쇼박스,2009-03-11T00:00:00Z
2008,12,31,56,볼트,4530509500,0.004,685502,317,22181,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2008-12-31T00:00:00Z
2009,4,2,57,분노의 질주: 더 오리지널,4529170675,0.004,675213,289,31995,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2009-04-02T00:00:00Z
2009,4,23,58,몬스터 vs 에이리언,4547715000,0.004,661366,328,18203,미국,미국,CJ ENM,2009-04-23T00:00:00Z
2009,7,29,59,명탐정 코난 : 칠흑의 추적자,4185938500,0.004,651815,192,10066,일본,일본,에이원엔터테인먼트,2009-07-29T00:00:00Z
2009,6,18,60,여고괴담 5,4158738000,0.004,644717,318,31631,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2009-06-18T00:00:00Z
2009,3,19,61,실종,4346511500,0.004,644276,262,31373,한국,한국,(주)시너지하우스 (시너지),2009-03-19T00:00:00Z
2009,9,24,62,페임,4651290000,0.004,634100,330,28383,미국,미국,"(주)다자인소프트,롯데쇼핑㈜롯데엔터테인먼트",2009-09-24T00:00:00Z
2009,2,19,63,핸드폰,4221938000,0.004,622486,357,25062,한국,한국,에스케이텔레콤(주),2009-02-19T00:00:00Z
2009,11,26,64,홍길동의 후예,4257555000,0.004,611848,382,25163,한국,한국,에스케이텔레콤(주),2009-11-26T00:00:00Z
2009,3,5,65,왓치맨,4112826500,0.004,597118,358,21521,미국,미국,CJ ENM,2009-03-05T00:00:00Z
2008,12,17,66,예스맨,3899559500,0.004,576894,237,16169,미국,미국,워너브러더스 코리아(주),2008-12-17T00:00:00Z
2009,1,29,67,잉크하트 : 어둠의 부활,3577497500,0.003,560588,241,19492,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2009-01-29T00:00:00Z
2009,9,10,68,이태원 살인사건,3978029000,0.004,531008,239,25470,한국,한국,(주)쇼박스,2009-09-10T00:00:00Z
2009,1,22,69,체인질링,3555713500,0.003,519127,171,13053,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2009-01-22T00:00:00Z
2009,12,10,70,여배우들,3749546500,0.003,509309,275,18433,한국,한국,(주)쇼박스,2009-12-10T00:00:00Z
2009,4,16,71,13구역: 얼티메이텀,3350741175,0.003,501736,246,22442,프랑스,프랑스,㈜케이디미디어,2009-04-16T00:00:00Z
2009,8,20,72,오펀: 천사의 비밀,3677305000,0.003,481064,178,16555,미국,미국,워너브러더스 코리아(주),2009-08-20T00:00:00Z
2009,8,12,73,퍼블릭 에너미,3366910000,0.003,456581,292,15294,미국,미국,NA,2009-08-12T00:00:00Z
2009,3,26,74,더 리더: 책 읽어주는 남자,2932126500,0.003,450158,242,21905,미국,"미국,독일","(주)노바미디어,에스케이텔레콤(주)",2009-03-26T00:00:00Z
2009,7,9,75,오감도,3074373500,0.003,438808,302,15636,한국,한국,(주)시너지하우스 (시너지),2009-07-09T00:00:00Z
2009,2,12,76,작은 영웅 데스페로,2513369500,0.002,435427,180,11934,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2009-02-12T00:00:00Z
2009,8,6,77,10억,3107403000,0.003,433866,252,12744,한국,"한국,호주",(주)싸이더스,2009-08-06T00:00:00Z
2009,3,12,78,드래곤볼 에볼루션,2655733500,0.002,419187,279,21855,미국,미국,이십세기폭스코리아(주),2009-03-12T00:00:00Z
2008,12,17,79,벼랑 위의 포뇨,2464019000,0.002,400286,308,13420,일본,일본,(주)쇼박스,2008-12-17T00:00:00Z
2009,12,23,80,파르나서스 박사의 상상극장,2854787000,0.003,394074,309,12586,미국,미국,(주)성원아이컴,2009-12-23T00:00:00Z
2009,11,5,81,집행자,2929022000,0.003,391053,274,23020,한국,한국,"(주)스폰지이엔티,실버스푼",2009-11-05T00:00:00Z
2009,2,19,82,문프린세스 : 문에이커의 비밀,2227357000,0.002,360195,263,16739,영국,"영국,프랑스",(주)성원아이컴,2009-02-19T00:00:00Z
2008,12,17,83,잃어버린 세계를 찾아서,2320730000,0.002,359453,268,14970,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2008-12-17T00:00:00Z
2009,9,10,84,국가대표 완결판-못 다한 이야기,2647781500,0.002,357436,82,8509,한국,한국,(주)쇼박스,2009-09-10T00:00:00Z
2009,11,26,85,크리스마스 캐롤,2685728000,0.002,355337,170,11076,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-11-26T00:00:00Z
2009,6,11,86,펠햄 123,2374133500,0.002,354850,262,18180,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-06-11T00:00:00Z
2009,10,28,87,바스터즈: 거친 녀석들,2512574000,0.002,331757,249,15844,미국,"미국,독일",유니버설픽쳐스인터내셔널 코리아(유),2009-10-28T00:00:00Z
2009,9,3,88,프로포즈,2442083500,0.002,323707,169,13681,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-09-03T00:00:00Z
2009,10,8,89,정승필 실종사건,2296093000,0.002,318852,261,19824,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2009-10-08T00:00:00Z
2009,9,17,90,어글리 트루스,2433433000,0.002,316076,187,14264,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-09-17T00:00:00Z
2009,8,20,91,퍼펙트 겟어웨이,2303965000,0.002,310779,226,15355,미국,미국,(주)시너지하우스 (시너지),2009-08-20T00:00:00Z
2009,3,26,92,쇼퍼홀릭,2073278500,0.002,306459,180,15062,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-03-26T00:00:00Z
2009,10,1,93,게이머,2344712000,0.002,305927,252,16357,미국,미국,(주)시너지하우스 (시너지),2009-10-01T00:00:00Z
2009,7,9,94,주온-원혼의 부활,2101472000,0.002,303473,145,9338,일본,일본,(주)쇼박스,2009-07-09T00:00:00Z
2009,10,8,95,호우시절,2139360500,0.002,287712,313,21164,한국,"한국,중국",(주)넥스트엔터테인먼트월드(NEW),2009-10-08T00:00:00Z
2009,10,1,96,파이널 데스티네이션 4,2273016500,0.002,284633,215,15137,미국,미국,워너브러더스 코리아(주),2009-10-01T00:00:00Z
2009,6,11,97,드래그 미 투 헬,1842604500,0.002,272813,242,15011,미국,미국,㈜케이디미디어,2009-06-11T00:00:00Z
2008,12,24,98,지구가 멈추는 날,1811674000,0.002,269424,313,14498,미국,미국,이십세기폭스코리아(주),2008-12-24T00:00:00Z
2009,8,20,99,요가학원,1927358500,0.002,268627,251,15251,한국,한국,(주)싸이더스,2009-08-20T00:00:00Z
2009,8,12,100,불신지옥,1795734500,0.002,248284,237,10821,한국,한국,(주)쇼박스,2009-08-12T00:00:00Z
2009,3,12,101,뉴욕은 언제나 사랑 중,1660430500,0.002,243432,222,14423,미국,미국,(주)싸이더스,2009-03-12T00:00:00Z
2009,2,26,102,인터내셔널,1591408000,0.001,237869,199,12465,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-02-26T00:00:00Z
2009,2,5,103,세븐 파운즈,1506896000,0.001,229799,191,10038,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-02-05T00:00:00Z
2009,1,8,104,디파이언스,1524555000,0.001,228465,163,9257,미국,미국,(주)엠플러스픽쳐스,2009-01-08T00:00:00Z
2009,7,15,105,극장판 도라에몽: 진구의 공룡대탐험,1461905000,0.001,225087,145,6214,일본,일본,대원미디어(주),2009-07-15T00:00:00Z
2009,5,21,106,코렐라인: 비밀의 문,1427050000,0.001,219260,250,8583,미국,미국,NA,2009-05-21T00:00:00Z
2009,4,9,107,우리 집에 왜 왔니,1411607500,0.001,217478,225,14538,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2009-04-09T00:00:00Z
2009,2,26,108,언데드,1427608500,0.001,214638,171,12028,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2009-02-26T00:00:00Z
2009,4,30,109,케로로 더 무비: 드래곤 워리어,1272466000,0.001,213255,181,5303,일본,일본,에이원엔터테인먼트,2009-04-30T00:00:00Z
2009,10,15,110,나는 비와 함께 간다,1616115000,0.001,212067,218,13880,프랑스,프랑스,CJ ENM,2009-10-15T00:00:00Z
2009,2,19,111,말리와 나,1415054000,0.001,210270,210,10499,미국,미국,이십세기폭스코리아(주),2009-02-19T00:00:00Z
2009,3,12,112,13일의 금요일,1467520500,0.001,208118,138,9648,미국,미국,CJ ENM,2009-03-12T00:00:00Z
2009,8,27,113,코코 샤넬,1533955000,0.001,206700,235,13435,프랑스,프랑스,에스케이텔레콤(주),2009-08-27T00:00:00Z
2009,1,22,114,베드타임 스토리,1306578000,0.001,205962,214,8185,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-01-22T00:00:00Z
2009,3,26,115,카오스,1355261000,0.001,204689,180,12879,영국,"영국,미국,캐나다",(주)싸이더스,2009-03-26T00:00:00Z
2009,12,24,116,포켓 몬스터 DP: 아르세우스 초극의 시공으로,1280539000,0.001,194018,79,2498,일본,일본,"(주)넥스트엔터테인먼트월드(NEW),실버스푼",2009-12-24T00:00:00Z
2009,10,22,117,팬도럼,1223079000,0.001,161063,187,11825,독일,"독일,영국","(주)케이알씨지,(주)시너지하우스 (시너지)",2009-10-22T00:00:00Z
2009,10,15,118,부산,1172970000,0.001,158943,203,12745,한국,한국,(주)싸이더스,2009-10-15T00:00:00Z
2009,4,30,119,스테이트 오브 플레이,980130500,0.001,147737,209,7891,미국,미국,NA,2009-04-30T00:00:00Z
2009,9,24,120,짱구는 못말려 극장판:태풍을 부르는 노래하는 엉덩이 폭탄,1016823500,0.001,146748,104,4897,일본,일본,씨제이 씨지브이(CJ CGV)(주),2009-09-24T00:00:00Z
2009,3,26,121,기프트,981337000,0.001,145894,189,11150,미국,미국,(주)성원아이컴,2009-03-26T00:00:00Z
2009,11,5,122,펜트하우스 코끼리,1077396000,0.001,142781,233,10655,한국,한국,(주)시너지하우스 (시너지),2009-11-05T00:00:00Z
2009,2,5,123,키친,931460100,0.001,141109,179,8045,한국,한국,실버스푼,2009-02-05T00:00:00Z
2009,3,19,124,그랜 토리노,903254500,0.001,134650,109,7503,미국,미국,워너브러더스 코리아(주),2009-03-19T00:00:00Z
2009,8,13,125,썸머 워즈,937158500,0.001,131956,100,4902,일본,일본,"CJ ENM,와이드 릴리즈(주)",2009-08-13T00:00:00Z
2009,6,24,126,링스 어드벤처,796514000,0.001,131488,162,5685,스페인,스페인,(주)성원아이컴,2009-06-24T00:00:00Z
2009,10,28,127,파주,966263100,0.001,131066,176,11194,한국,한국,(주)엠케이픽처스,2009-10-28T00:00:00Z
2009,7,22,128,블러디 발렌타인,1216344000,0.001,129278,230,8085,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2009-07-22T00:00:00Z
2009,10,28,129,마이클 잭슨의 디스 이즈 잇,964994000,0.001,128778,176,9931,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-10-28T00:00:00Z
2009,7,9,130,아더와 미니모이-제1탄비밀원정대의출정,810514000,0.001,126546,219,6339,프랑스,프랑스,롯데쇼핑㈜롯데엔터테인먼트,2009-07-09T00:00:00Z
2009,4,16,131,똥파리,840739700,0.001,122494,75,5262,한국,한국,(주)영화사 진진,2009-04-16T00:00:00Z
2009,11,19,132,솔로이스트,887880500,0.001,121572,176,7965,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2009-11-19T00:00:00Z
2009,4,30,133,리틀 비버,722601000,0.001,120364,169,4563,프랑스,프랑스,(주)쇼박스,2009-04-30T00:00:00Z
2009,8,20,134,소피의 연애 매뉴얼,883317500,0.001,119338,188,8940,중국,"중국,한국",CJ ENM,2009-08-20T00:00:00Z
2009,9,10,135,마이 시스터즈 키퍼,857395500,0.001,118939,170,9985,미국,미국,워너브러더스 코리아(주),2009-09-10T00:00:00Z
2009,9,26,136,나는 갈매기,703977000,0.001,117977,71,3344,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2009-09-26T00:00:00Z
2009,2,26,137,구세주 2,773088000,0.001,117006,228,10376,한국,한국,CJ ENM,2009-02-26T00:00:00Z
2009,9,9,138,하이 레인,878046000,0.001,115736,159,10953,프랑스,프랑스,CJ ENM,2009-09-09T00:00:00Z
2009,4,16,139,엽문,715878500,0.001,108277,168,9361,홍콩,홍콩,"(주)제이앤씨미디어그룹,CJ ENM",2009-04-16T00:00:00Z
2009,12,30,140,앨빈과 슈퍼밴드2,701678000,0.001,105763,228,2021,미국,미국,이십세기폭스코리아(주),2009-12-30T00:00:00Z
2009,4,2,141,신부들의 전쟁,675067500,0.001,103501,207,11351,미국,미국,이십세기폭스코리아(주),2009-04-02T00:00:00Z
2009,11,26,142,바람,740267500,0.001,102836,120,4829,한국,한국,(주)싸이더스,2009-11-26T00:00:00Z
2009,12,17,143,걸프렌즈,751115000,0.001,102618,245,7938,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2009-12-17T00:00:00Z
2009,6,11,144,블러드,690891500,0.001,102372,229,10066,홍콩,"홍콩,프랑스,중국",(주)싸이더스,2009-06-11T00:00:00Z
2009,1,29,145,알파독,655466000,0.001,100596,162,5303,미국,미국,(주)싸이더스,2009-01-29T00:00:00Z
2009,2,19,146,가필드-마법의 샘물,569182500,0.001,97145,95,4305,미국,"미국,한국",㈜케이디미디어,2009-02-19T00:00:00Z
2009,9,9,147,9:나인,694084000,0.001,96332,186,7723,미국,미국,에스케이텔레콤(주),2009-09-09T00:00:00Z
2009,4,2,148,소명,601528000,0.001,95805,21,3261,한국,한국,(주)영화사구안,2009-04-02T00:00:00Z
2009,11,12,149,천국의 우편배달부,634964500,0.001,94694,105,3817,한국,한국,CJ ENM,2009-11-12T00:00:00Z
2009,9,17,150,S러버,717509000,0.001,93508,198,9448,미국,미국,(주)싸이더스,2009-09-17T00:00:00Z
2009,12,31,151,나인,682636000,0.001,93214,329,2668,미국,"미국,이탈리아",(주)시너지하우스 (시너지),2009-12-31T00:00:00Z
2009,4,9,152,용의자 X의 헌신,624766000,0.001,93080,144,6470,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2009-04-09T00:00:00Z
2009,9,3,153,왼편 마지막 집,622435000,0.001,82546,156,7216,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2009-09-03T00:00:00Z
2009,10,22,154,뉴욕 아이 러브 유,638301000,0.001,82356,93,5731,미국,미국,㈜케이디미디어,2009-10-22T00:00:00Z
2009,8,20,155,라르고 윈치,619282500,0.001,81393,163,6237,프랑스,프랑스,(주)프라임엔터테인먼트,2009-08-20T00:00:00Z
2009,4,9,156,미쓰 루시힐,527776000,0,78282,138,6835,미국,미국,(주)쇼박스,2009-04-09T00:00:00Z
2009,7,29,157,메디엄,566108000,0.001,77848,156,5592,미국,미국,에스케이텔레콤(주),2009-07-29T00:00:00Z
2009,8,27,158,나의 로맨틱 가이드,527682000,0,74542,130,5411,미국,"미국,스페인",(주)성원아이컴,2009-08-27T00:00:00Z
2009,6,18,159,블룸 형제 사기단,494990500,0,74339,144,5676,미국,미국,(주)시너지하우스 (시너지),2009-06-18T00:00:00Z
2009,9,3,160,드림업,512065500,0,73309,205,7004,미국,미국,㈜케이디미디어,2009-09-03T00:00:00Z
2009,1,29,161,트랩,494741500,0,71979,164,5542,미국,미국,아이비젼엔터테인먼트(주),2009-01-29T00:00:00Z
2008,12,10,162,트와일라잇,454625000,0,68588,96,2829,미국,미국,"판씨네마(주),(주)넥스트엔터테인먼트월드(NEW)",2008-12-10T00:00:00Z
2009,8,12,163,4교시 추리영역,459533500,0,67602,170,4904,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2009-08-12T00:00:00Z
2009,4,15,164,내 남자의 아내도 좋아,446990000,0,66147,132,6549,스페인,"스페인,미국",(주)씨지브이신도림,2009-04-15T00:00:00Z
2009,12,3,165,에반게리온: 파,473672500,0,62521,34,1862,일본,일본,예지림엔터테인먼트,2009-12-03T00:00:00Z
2009,3,5,166,더 레슬러,399922000,0,58677,145,5938,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2009-03-05T00:00:00Z
2009,2,19,167,레볼루셔너리 로드,382305000,0,55702,75,3206,미국,미국,CJ ENM,2009-02-19T00:00:00Z
2009,3,5,168,킬러들의 도시,377680000,0,54879,85,4527,영국,"영국,미국",(주)시너지하우스 (시너지),2009-03-05T00:00:00Z
2009,11,5,169,내 눈에 콩깍지,399501500,0,54331,123,5005,한국,한국,CJ ENM,2009-11-05T00:00:00Z
2008,12,10,170,오스트레일리아,355250000,0,53913,93,1857,미국,미국,이십세기폭스코리아(주),2008-12-10T00:00:00Z
2009,11,5,171,킬 미,386192500,0,50730,168,6377,한국,한국,(주)싸이더스,2009-11-05T00:00:00Z
2009,4,16,172,더블 스파이,332882000,0,50346,126,5248,미국,"미국,독일",유니버설픽쳐스인터내셔널 코리아(유),2009-04-16T00:00:00Z
2009,4,9,173,안나와 알렉스 : 두자매 이야기,317478500,0,47336,99,4861,미국,미국,CJ ENM,2009-04-09T00:00:00Z
2009,5,28,174,에코,298384000,0,46183,139,4301,미국,미국,(주)프라임엔터테인먼트,2009-05-28T00:00:00Z
2009,4,23,175,제독의 연인,295327000,0,44712,82,3326,러시아,러시아,(주)싸이더스,2009-04-23T00:00:00Z
2009,3,12,176,부그와 엘리엇 2,270052500,0,44607,73,1579,미국,미국,소서러스어프렌티스(주),2009-03-12T00:00:00Z
2009,1,8,177,비카인드 리와인드,298240500,0,43697,90,3839,미국,미국,(주)싸이더스,2009-01-08T00:00:00Z
2009,6,18,178,신주쿠 사건,287059000,0,43462,104,4164,홍콩,홍콩,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-06-18T00:00:00Z
2009,4,16,179,매란방,275367000,0,42723,185,6628,중국,중국,에스케이텔레콤(주),2009-04-16T00:00:00Z
2009,3,5,180,라스트프로포즈,268282000,0,40973,154,5755,홍콩,홍콩,롯데쇼핑㈜롯데엔터테인먼트,2009-03-05T00:00:00Z
2009,2,26,181,블레임 : 인류멸망 2011,261959500,0,40595,121,3557,일본,일본,(주)싸이더스,2009-02-26T00:00:00Z
2009,3,26,182,번 애프터 리딩,277595500,0,39898,52,2857,미국,"미국,영국",(주)성원아이컴,2009-03-26T00:00:00Z
2009,4,9,183,토마스와 친구들 - 극장판,232074500,0,39461,67,2131,영국,영국,(주)코카반,2009-04-09T00:00:00Z
2009,5,14,184,잘 알지도 못하면서,273185500,0,39419,30,2260,한국,한국,(주)스폰지이엔티,2009-05-14T00:00:00Z
2009,1,15,185,탑 블레이드 더 무비,228180500,0,38349,116,3517,일본,일본,"롯데쇼핑㈜롯데엔터테인먼트,SBS프로덕션",2009-01-15T00:00:00Z
2009,9,3,186,언더월드: 라이칸의 반란,269183000,0,36190,49,2753,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-09-03T00:00:00Z
2009,8,27,187,마법의 세계 녹터나,231883000,0,35424,151,3283,스페인,"스페인,프랑스",롯데쇼핑㈜롯데엔터테인먼트,2009-08-27T00:00:00Z
2009,9,9,188,처음 본 그녀에게 프로포즈하기,253995000,0,34689,169,5926,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2009-09-09T00:00:00Z
2009,6,11,189,임피 원더랜드 가다,211487500,0,34474,64,1416,독일,독일,씨제이 씨지브이(CJ CGV)(주),2009-06-11T00:00:00Z
2009,11,12,190,19-Nineteen,208491500,0,32433,64,1874,한국,한국,CJ ENM,2009-11-12T00:00:00Z
2009,1,8,191,뮤턴트: 다크 에이지,212833500,0,31233,102,3570,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2009-01-08T00:00:00Z
