연도,월,일,순위,영화명,매출액,매출액_점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,개봉일
2016,9,28,22,미스 페레그린과 이상한 아이들의 집,21841214586,0.013,2718158,904,70451,미국,"미국,벨기에,영국",이십세기폭스코리아(주),2016-09-28T00:00:00Z
2015,12,16,23,히말라야,20705587567,0.012,2630352,955,61673,한국,한국,(주)씨제이이엔엠,2015-12-16T00:00:00Z
2016,7,27,24,제이슨 본,21253434663,0.012,2611966,827,39806,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-07-27T00:00:00Z
2016,7,6,25,도리를 찾아서,20703899933,0.012,2601734,1091,55110,미국,미국,월트디즈니컴퍼니코리아(주),2016-07-06T00:00:00Z
2016,9,28,26,아수라,20576226662,0.012,2594028,1278,68040,한국,한국,(주)씨제이이엔엠,2016-09-28T00:00:00Z
2016,6,9,27,정글북,21517647134,0.012,2537438,924,59041,미국,미국,월트디즈니컴퍼니코리아(주),2016-06-09T00:00:00Z
2016,8,3,28,마이펫의 이중생활,19406436655,0.011,2520670,726,39653,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-08-03T00:00:00Z
2016,12,7,29,라라랜드,19996139232,0.011,2385108,727,56408,미국,미국,판씨네마(주),2016-12-07T00:00:00Z
2016,3,24,30,배트맨 대 슈퍼맨: 저스티스의 시작,18906246428,0.011,2256913,1709,95669,미국,미국,워너브러더스 코리아(주),2016-03-24T00:00:00Z
2016,6,29,31,굿바이 싱글,16912706195,0.01,2108273,841,56380,한국,한국,(주)쇼박스,2016-06-29T00:00:00Z
2016,7,6,32,봉이 김선달,16227052642,0.009,2051277,942,51418,한국,한국,(주)씨제이이엔엠,2016-07-06T00:00:00Z
2016,1,14,33,레버넌트: 죽음에서 돌아온 자,16107360130,0.009,2007188,967,55063,미국,미국,이십세기폭스코리아(주),2016-01-14T00:00:00Z
2016,6,9,34,컨저링 2,15759374229,0.009,1928605,640,45816,미국,미국,워너브러더스 코리아(주),2016-06-09T00:00:00Z
2015,12,31,35,내부자들: 디 오리지널,15742927260,0.009,1924720,838,45697,한국,한국,(주)쇼박스,2015-12-31T00:00:00Z
2016,8,3,36,수어사이드 스쿼드,15874111188,0.009,1898220,823,29512,미국,미국,워너브러더스 코리아(주),2016-08-03T00:00:00Z
2016,6,22,37,인디펜던스 데이 : 리써전스,12770879840,0.00699999999999999,1500830,926,47432,미국,미국,이십세기폭스코리아(주),2016-06-22T00:00:00Z
2016,5,4,38,탐정 홍길동: 사라진 마을,11516170845,0.00699999999999999,1430885,764,41076,한국,한국,(주)씨제이이엔엠,2016-05-04T00:00:00Z
2016,9,14,39,벤허,11410860395,0.00699999999999999,1400301,717,38941,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2016-09-14T00:00:00Z
2016,1,7,40,굿 다이노,9756167238,0.006,1328913,814,33127,미국,미국,월트디즈니컴퍼니코리아(주),2016-01-07T00:00:00Z
2016,1,2,41,셜록: 유령신부,9992425049,0.006,1278894,891,32683,영국,영국,플러스엠 엔터테인먼트,2016-01-02T00:00:00Z
2016,6,16,42,특별수사: 사형수의 편지,9929947065,0.006,1241899,691,39372,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2016-06-16T00:00:00Z
2016,4,13,43,시간이탈자,9731838195,0.006,1202384,733,55075,한국,한국,(주)씨제이이엔엠,2016-04-13T00:00:00Z
2016,2,17,44,동주,8889077089,0.005,1172641,543,39958,한국,한국,플러스엠 엔터테인먼트,2016-02-17T00:00:00Z
2016,6,9,45,워크래프트: 전쟁의 서막,10142271205,0.006,1163274,736,34087,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-06-09T00:00:00Z
2016,8,17,46,스타트렉 비욘드,10190375820,0.006,1157156,716,38199,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2016-08-17T00:00:00Z
2016,11,30,47,미씽: 사라진 여자,8881616256,0.005,1153109,790,40617,한국,한국,플러스엠 엔터테인먼트,2016-11-30T00:00:00Z
2016,12,14,48,"당신, 거기 있어줄래요",8999085248,0.005,1124815,767,39181,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2016-12-14T00:00:00Z
2016,8,24,49,라이트 아웃,8893059975,0.005,1111284,659,34444,미국,미국,워너브러더스 코리아(주),2016-08-24T00:00:00Z
2016,1,21,50,오빠생각,8060591287,0.005,1069864,855,44801,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2016-01-21T00:00:00Z
2016,4,7,51,"날, 보러와요",8836144063,0.005,1063442,683,49237,한국,한국,플러스엠 엔터테인먼트,2016-04-07T00:00:00Z
2016,12,21,52,씽,8203857789,0.005,1063175,795,19645,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-12-21T00:00:00Z
2016,10,5,53,맨 인 더 다크,8480368672,0.005,1003406,671,40136,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-10-05T00:00:00Z
2016,9,7,54,"고산자, 대동여지도",7801007258,0.004,974262,765,38048,한국,한국,(주)씨제이이엔엠,2016-09-07T00:00:00Z
2016,6,1,55,미 비포 유,7663772990,0.004,945172,481,28458,미국,미국,워너브러더스 코리아(주),2016-06-01T00:00:00Z
2016,9,14,56,매그니피센트 7,7633490421,0.004,921317,579,27648,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-09-14T00:00:00Z
2016,3,3,57,갓 오브 이집트,7621291624,0.004,919834,618,35323,미국,미국,"(주)시네마서비스,(주)나이너스엔터테인먼트",2016-03-03T00:00:00Z
2016,6,29,58,레전드 오브 타잔,7196970717,0.004,858402,593,28021,미국,미국,워너브러더스 코리아(주),2016-06-29T00:00:00Z
2016,2,17,59,좋아해줘,6572774337,0.004,848148,637,27125,한국,한국,(주)씨제이이엔엠,2016-02-17T00:00:00Z
2016,9,28,60,브리짓 존스의 베이비,6678585874,0.004,820995,509,30736,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-09-28T00:00:00Z
2016,11,9,61,스플릿,6102712539,0.004,758195,702,32616,한국,한국,오퍼스픽쳐스(유),2016-11-09T00:00:00Z
2016,3,10,62,런던 해즈 폴른,5908367979,0.003,731584,526,37569,미국,"미국,영국",플러스엠 엔터테인먼트,2016-03-10T00:00:00Z
2016,8,10,63,국가대표 2,5482232042,0.003,709929,562,20689,한국,한국,플러스엠 엔터테인먼트,2016-08-10T00:00:00Z
2016,10,19,64,인페르노,5656281303,0.003,689071,754,31809,미국,"미국,일본,터키,헝가리",유니버설픽쳐스인터내셔널 코리아(유),2016-10-19T00:00:00Z
2016,5,19,65,앵그리버드 더 무비,5218111744,0.003,680606,661,15812,미국,"미국,핀란드",유니버설픽쳐스인터내셔널 코리아(유),2016-05-19T00:00:00Z
2016,1,14,66,그날의 분위기,5149571612,0.003,653287,592,27186,한국,한국,(주)쇼박스,2016-01-14T00:00:00Z
2016,6,29,67,사냥,4912658515,0.003,645922,696,28862,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2016-06-29T00:00:00Z
2016,3,10,68,널 기다리며,5234303336,0.003,635235,551,33774,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2016-03-10T00:00:00Z
2016,9,28,69,설리: 허드슨강의 기적,5234170754,0.003,627102,573,26609,미국,미국,워너브러더스 코리아(주),2016-09-28T00:00:00Z
2016,11,30,70,잭 리처: 네버 고 백,4638072258,0.003,611097,667,23659,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2016-11-30T00:00:00Z
2016,12,28,71,로그 원: 스타워즈 스토리,5127537094,0.003,596487,907,15441,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2016-12-28T00:00:00Z
2016,5,19,72,싱 스트리트,4489637672,0.003,560790,494,22825,아일랜드,"아일랜드,영국,미국",(주)이수C&E,2016-05-19T00:00:00Z
2016,7,20,73,아이스 에이지: 지구 대충돌,4092484600,0.002,553760,580,13018,미국,미국,이십세기폭스코리아(주),2016-07-20T00:00:00Z
2015,12,24,74,몬스터 호텔 2,4059258691,0.002,552334,637,13162,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2015-12-24T00:00:00Z
2016,8,31,75,메카닉: 리크루트,4458200800,0.003,551897,320,17497,미국,"미국,프랑스",(주)제이앤씨미디어그룹,2016-08-31T00:00:00Z
2016,8,25,76,고스트버스터즈,4116570075,0.002,515553,511,18026,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-08-25T00:00:00Z
2016,9,7,77,거울나라의 앨리스,4145733267,0.002,513202,515,19585,미국,미국,월트디즈니컴퍼니코리아(주),2016-09-07T00:00:00Z
2016,11,16,78,가려진 시간,3946462400,0.002,510878,884,30404,한국,한국,(주)쇼박스,2016-11-16T00:00:00Z
2016,8,3,79,명탐정 코난: 순흑의 악몽,3766157500,0.002,508869,447,7983,일본,일본,(주)씨제이이엔엠,2016-08-03T00:00:00Z
2016,4,13,80,해어화,3768200759,0.002,485695,572,32322,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2016-04-13T00:00:00Z
2016,5,19,81,계춘할망,3600794348,0.002,482516,526,19644,한국,한국,(주)콘텐츠지오,2016-05-19T00:00:00Z
2016,1,27,82,"로봇, 소리",3519595560,0.002,476665,609,25502,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2016-01-27T00:00:00Z
2015,12,17,83,스타워즈: 깨어난 포스,4204317791,0.002,470645,552,12801,미국,미국,월트디즈니컴퍼니코리아(주),2015-12-17T00:00:00Z
2016,1,21,84,빅쇼트,3622652707,0.002,446712,489,17316,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2016-01-21T00:00:00Z
2016,4,13,85,헌츠맨: 윈터스 워,3544262706,0.002,445009,557,25789,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-04-13T00:00:00Z
2016,1,7,86,나를 잊지 말아요,3398915000,0.002,425799,559,19138,한국,한국,(주)씨제이이엔엠,2016-01-07T00:00:00Z
2016,5,12,87,나의 소녀시대,3314491150,0.002,409537,201,12404,대만,대만,오드,2016-05-12T00:00:00Z
2015,12,30,88,조선마술사,3143566733,0.002,403919,608,13708,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2015-12-30T00:00:00Z
2016,7,13,89,언더 워터,3111772391,0.002,384789,518,13058,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-07-13T00:00:00Z
2016,4,7,90,클로버필드 10번지,2928428655,0.002,357736,575,24680,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2016-04-07T00:00:00Z
2016,11,9,91,위자: 저주의 시작,2637517406,0.002,331877,467,15660,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-11-09T00:00:00Z
2016,7,20,92,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,2467275080,0.001,330725,403,6607,일본,일본,(주)씨제이이엔엠,2016-07-20T00:00:00Z
2016,12,7,93,아기배달부 스토크,2436955700,0.001,322354,538,9388,미국,미국,워너브러더스 코리아(주),2016-12-07T00:00:00Z
2016,2,4,94,캐롤,2645756616,0.002,319357,288,11092,미국,"미국,영국",CGV아트하우스,2016-02-04T00:00:00Z
2016,4,21,95,위대한 소원,2440004213,0.001,308398,524,22769,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2016-04-21T00:00:00Z
2016,2,24,96,스포트라이트,2402036255,0.001,299878,320,13482,미국,미국,(주)팝엔터테인먼트,2016-02-24T00:00:00Z
2016,1,14,97,구스범스,2221639712,0.001,297356,515,13477,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-01-14T00:00:00Z
2016,1,7,98,포인트 브레이크,2323707051,0.001,294320,409,12111,미국,미국,"(주)시네마서비스,(주)나이너스엔터테인먼트",2016-01-07T00:00:00Z
2016,2,4,99,앨빈과 슈퍼밴드: 악동 어드벤처,2125772200,0.001,292495,380,8917,미국,미국,이십세기폭스코리아(주),2016-02-04T00:00:00Z
2016,10,26,100,혼숨,2258422445,0.001,288016,498,14510,한국,한국,(주)프레인글로벌,2016-10-26T00:00:00Z
2016,5,4,101,극장판 안녕 자두야,2137638000,0.001,280406,523,7758,한국,한국,(주)씨제이이엔엠,2016-05-04T00:00:00Z
2016,6,23,102,비밀은 없다,2029410239,0.001,250829,502,14749,한국,한국,(주)씨제이이엔엠,2016-06-23T00:00:00Z
2016,2,24,103,순정,1738293033,0.001,240484,467,10545,한국,한국,(주)리틀빅픽쳐스,2016-02-24T00:00:00Z
2016,6,16,104,닌자터틀 : 어둠의 히어로,1934052000,0.001,235207,517,13943,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2016-06-16T00:00:00Z
2016,9,14,105,드림 쏭,1826269700,0.001,234387,399,6408,미국,미국,(주)이수C&E,2016-09-14T00:00:00Z
2016,4,7,106,독수리 에디,1799381120,0.001,226341,528,17411,미국,미국,이십세기폭스코리아(주),2016-04-07T00:00:00Z
2016,12,22,107,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,1666637400,0.001,219047,480,4563,일본,일본,(주)이수C&E,2016-12-22T00:00:00Z
2016,12,8,108,원피스 필름 골드,1700502100,0.001,215546,445,6730,일본,일본,(주)씨제이이엔엠,2016-12-08T00:00:00Z
2016,9,21,109,아이 엠 어 히어로,1806714900,0.001,212599,263,8536,일본,일본,(주)영화사 빅,2016-09-21T00:00:00Z
2016,2,25,110,남과 여,1651122533,0.001,203775,449,9790,한국,한국,(주)쇼박스,2016-02-25T00:00:00Z
2016,1,7,111,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,1472866700,0.001,202538,350,6707,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2016-01-07T00:00:00Z
2016,10,26,112,"무현, 두 도시 이야기",1511430600,0.001,192668,136,8986,한국,한국,(주)모멘텀엔터테인먼트,2016-10-26T00:00:00Z
2016,3,24,113,글로리데이,1485342868,0.001,189221,494,12578,한국,한국,(주)엣나인필름,2016-03-24T00:00:00Z
2004,11,26,114,노트북,1505476700,0.001,182633,148,11531,미국,미국,"(주)퍼스트런,TCO(주)더콘텐츠온,글뫼 주식회사,CJ ENM",2004-11-26T00:00:00Z
2015,12,16,115,대호,1385096300,0.001,178574,409,5222,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2015-12-16T00:00:00Z
2016,3,17,116,부활,1247191600,0.001,176122,136,8581,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-03-17T00:00:00Z
2016,5,4,117,매직브러시,1294829300,0.001,172370,460,5404,중국,중국,(주)영화사 빅,2016-05-04T00:00:00Z
2016,3,10,118,조이,1378007200,0.001,172253,405,12860,미국,미국,이십세기폭스코리아(주),2016-03-10T00:00:00Z
2016,3,30,119,대배우,1246200228,0.001,169984,474,16517,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스",2016-03-30T00:00:00Z
2016,7,27,120,빅,1176116720,0.001,161196,332,3870,미국,"미국,인도",(주)이수C&E,2016-07-27T00:00:00Z
2016,9,7,121,달빛궁궐,1147863700,0.001,153097,425,6067,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2016-09-07T00:00:00Z
2015,12,23,122,어린왕자,1142087833,0.001,150512,368,3973,프랑스,프랑스,씨네그루(주)다우기술,2015-12-23T00:00:00Z
2016,3,30,123,미스컨덕트,1138175038,0.001,149095,470,12017,미국,미국,"(주)박수엔터테인먼트,㈜코리아스크린",2016-03-30T00:00:00Z
2010,1,21,124,500일의 썸머,1222841900,0.001,147891,156,5851,미국,미국,"(주)스튜디오디에이치엘,(주)팝엔터테인먼트,이십세기폭스코리아(주)",2010-01-21T00:00:00Z
2016,8,17,125,서울역,1162471562,0.001,147031,440,8054,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2016-08-17T00:00:00Z
2016,3,3,126,13시간,1170500514,0.001,145952,380,9615,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2016-03-03T00:00:00Z
2016,10,13,127,자백,1128388200,0.001,143648,152,6071,한국,한국,(주)엣나인필름,2016-10-13T00:00:00Z
2016,9,7,128,장난감이 살아있다,1112430600,0.001,142977,294,4346,아르헨티나,"아르헨티나,스페인","㈜코리아스크린,와이드 릴리즈(주)",2016-09-07T00:00:00Z
2016,2,11,129,극장판 아이엠스타 : 꿈의 오디션!,1048246100,0.001,141351,254,3903,일본,일본,(주)씨제이이엔엠,2016-02-11T00:00:00Z
2016,8,24,130,플로렌스,1079970100,0.001,139717,382,8146,영국,영국,(주)이수C&E,2016-08-24T00:00:00Z
2016,9,7,131,로빈슨 크루소,1071533400,0.001,139392,329,4326,벨기에,벨기에,(주)영화사 빅,2016-09-07T00:00:00Z
2016,2,25,132,제 5침공,1041049900,0.001,135874,312,5195,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-02-25T00:00:00Z
2016,1,21,133,극장판 꼬마버스 타요의 에이스 구출작전,905899900,0.001,135398,200,5395,한국,한국,(주)아이코닉스,2016-01-21T00:00:00Z
2016,2,17,134,대니쉬 걸,1074963884,0.001,134079,246,5683,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유),2016-02-17T00:00:00Z
1999,3,6,135,인생은 아름다워,847806900,0,127325,147,7167,이탈리아,이탈리아,(주)키다리이엔티,1999-03-06T00:00:00Z
2016,9,14,136,카페 소사이어티,1047396666,0.001,126460,199,6371,미국,미국,"찬란,CGV아트하우스",2016-09-14T00:00:00Z
2016,8,10,137,마이 리틀 자이언트,991375900,0.001,125800,128,3409,미국,미국,월트디즈니컴퍼니코리아(주),2016-08-10T00:00:00Z
2016,10,6,138,죽여주는 여자,884865300,0.001,121444,317,8350,한국,한국,CGV아트하우스,2016-10-06T00:00:00Z
2016,1,7,139,헤이트풀8,996268400,0.001,120362,167,4761,미국,미국,(주)누리픽쳐스,2016-01-07T00:00:00Z
2016,11,10,140,감바의 대모험,874685700,0.001,117488,400,4735,일본,일본,(주)영화사 빅,2016-11-10T00:00:00Z
2016,2,4,141,최강전사 미니특공대: 영웅의 탄생,877875200,0.001,117170,349,4863,한국,한국,(주)삼지애니메이션,2016-02-04T00:00:00Z
2016,5,4,142,다이노소어 어드벤처 : 백악기 공룡대백과,854091000,0,112242,325,3643,영국,영국,"(주)박수엔터테인먼트,(주)애니플러스",2016-05-04T00:00:00Z
2016,9,28,143,피터와 드래곤,865600600,0,109137,167,5201,미국,미국,월트디즈니컴퍼니코리아(주),2016-09-28T00:00:00Z
2016,8,11,144,킹 오브 프리즘 (바이 프리티 리듬),859771500,0,103852,53,2291,일본,일본,(주)박수엔터테인먼트,2016-08-11T00:00:00Z
2016,5,12,145,다이버전트 시리즈: 얼리전트,818897545,0,103556,393,7611,미국,미국,(주)키다리이엔티,2016-05-12T00:00:00Z
2016,6,1,146,무서운 이야기 3 : 화성에서 온 소녀,784148500,0,97804,317,6407,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2016-06-01T00:00:00Z
2016,10,13,147,바스티유 데이,766892600,0,96579,422,10270,미국,"미국,프랑스",롯데쇼핑㈜롯데엔터테인먼트,2016-10-13T00:00:00Z
2016,10,20,148,걷기왕,710905075,0,95542,462,10476,한국,한국,CGV아트하우스,2016-10-20T00:00:00Z
2016,3,17,149,일사각오,682581500,0,94767,66,2702,한국,한국,파이오니아21,2016-03-17T00:00:00Z
2016,7,14,150,나의 산티아고,721244232,0,94243,88,3431,독일,독일,(주)영화사 진진,2016-07-14T00:00:00Z
2016,6,9,151,본 투 비 블루,764395124,0,93817,147,4842,캐나다,"캐나다,영국,미국",그린나래미디어(주),2016-06-09T00:00:00Z
2016,7,27,152,태풍이 지나가고,772484972,0,93005,72,3085,일본,일본,(주)티캐스트,2016-07-27T00:00:00Z
2016,5,25,153,오베라는 남자,738121888,0,92380,255,4471,스웨덴,스웨덴,"(주)싸이더스,(주)디스테이션",2016-05-25T00:00:00Z
2016,6,22,154,크리미널,738985181,0,92358,351,7018,영국,"영국,미국",(주)영화사 빅,2016-06-22T00:00:00Z
2016,8,10,155,슈퍼 프렌즈,663075600,0,89615,255,2483,한국,한국,(주)키다리이엔티,2016-08-10T00:00:00Z
2016,12,28,156,루돌프와 많이있어,682883600,0,89510,375,1733,일본,일본,(주)씨제이이엔엠,2016-12-28T00:00:00Z
2016,3,3,157,룸,700569900,0,87673,333,6926,아일랜드,"아일랜드,캐나다","(주)팝엔터테인먼트,(주)영화사 빅",2016-03-03T00:00:00Z
2015,12,23,158,포켓몬 더 무비 XY 후파: 광륜의 초마신,628234300,0,86193,270,2524,일본,일본,(주)이수C&E,2015-12-23T00:00:00Z
2016,1,7,159,유스,663547600,0,85363,65,3204,이탈리아,"이탈리아,프랑스,스위스,영국",그린나래미디어(주),2016-01-07T00:00:00Z
2016,5,4,160,다이노X 탐험대,642526900,0,83319,348,3126,한국,한국,(주)이수C&E,2016-05-04T00:00:00Z
2016,11,3,161,로스트 인 더스트,633772822,0,81236,354,7248,미국,미국,플러스엠 엔터테인먼트,2016-11-03T00:00:00Z
2016,8,25,162,최악의 하루,639959190,0,80754,199,5606,한국,한국,CGV아트하우스,2016-08-25T00:00:00Z
2016,3,17,163,오 마이 그랜파,632806532,0,79701,396,8842,미국,미국,판씨네마(주),2016-03-17T00:00:00Z
2016,5,12,164,엽기적인 그녀 2,594260900,0,77124,387,6132,한국,한국,(주)리틀빅픽쳐스,2016-05-12T00:00:00Z
2016,11,16,165,하이큐!! 끝과 시작,544846000,0,75704,130,3683,일본,일본,(주)팝엔터테인먼트,2016-11-16T00:00:00Z
2015,12,30,166,라스트 위치 헌터,589730800,0,72481,278,2843,미국,미국,TCO(주)더콘텐츠온,2015-12-30T00:00:00Z
2016,11,30,167,언더월드: 블러드 워,567567100,0,72071,183,4953,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-11-30T00:00:00Z
2016,11,2,168,선생님의 일기,498454200,0,71297,163,6544,태국,태국,"(주)드림팩트엔터테인먼트,(주)미로스페이스",2016-11-02T00:00:00Z
2016,11,9,169,세상에서 고양이가 사라진다면,504349200,0,70424,175,4349,일본,일본,(주)크리픽쳐스,2016-11-09T00:00:00Z
2016,9,28,170,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,420233500,0,69881,164,3061,영국,영국,와이드 릴리즈(주),2016-09-28T00:00:00Z
2016,10,13,171,어카운턴트,548544928,0,69529,375,6965,미국,미국,워너브러더스 코리아(주),2016-10-13T00:00:00Z
2016,2,11,172,번개맨,517127000,0,69363,393,4644,한국,한국,(주)키다리이엔티,2016-02-11T00:00:00Z
2016,8,31,173,이퀄스,519972300,0,68902,357,6177,미국,미국,(주)키다리이엔티,2016-08-31T00:00:00Z
2016,1,21,174,스티브 잡스,535351276,0,68815,384,6396,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016-01-21T00:00:00Z
2016,9,14,175,아이엠스타 뮤직어워드,455696500,0,67027,358,3019,일본,일본,(주)씨제이이엔엠,2016-09-14T00:00:00Z
2016,8,25,176,올레,522938900,0,66883,338,5126,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스",2016-08-25T00:00:00Z
2016,11,24,177,리틀메딕: 몸속탐험대,515053700,0,66562,291,2442,독일,독일,(주)팝엔터테인먼트,2016-11-24T00:00:00Z
2016,7,13,178,데몰리션,544916821,0,66473,198,3673,미국,미국,(주)리틀빅픽쳐스,2016-07-13T00:00:00Z
2016,2,25,179,레터스 투 갓,432604300,0,66250,119,2297,미국,미국,(주)모멘텀엔터테인먼트,2016-02-25T00:00:00Z
2016,11,3,180,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,503900800,0,64622,406,3805,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2016-11-03T00:00:00Z
2016,4,7,181,트럼보,487002100,0,61964,310,5064,미국,미국,"그린나래미디어(주),(주)프레인글로벌",2016-04-07T00:00:00Z
2016,2,25,182,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,361596000,0,60977,155,2091,영국,영국,와이드 릴리즈(주),2016-02-25T00:00:00Z
2016,11,30,183,두 남자,459566121,0,60365,397,7199,한국,한국,(주)키다리이엔티,2016-11-30T00:00:00Z
2016,12,21,184,극장판 도라에몽: 신 진구의 버스 오브 재팬,453920100,0,59147,282,2136,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2016-12-21T00:00:00Z
2016,6,2,185,바다 탐험대 옥토넛 시즌4: 아슬아슬 구조대작전,350932000,0,58619,162,2313,영국,영국,와이드 릴리즈(주),2016-06-02T00:00:00Z
1990,5,19,186,죽은 시인의 사회,435056700,0,57789,92,2163,미국,미국,"(주)디스테이션,(주)드림팩트엔터테인먼트,브에나비스타픽쳐스",1990-05-19T00:00:00Z
