연도,월,일,순위,영화명,매출액,매출액_점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,개봉일
2019,6,26,74,애나벨 집으로,3993147140,0.002,481766,653,16619,미국,미국,워너브러더스 코리아(주),2019-06-26T00:00:00Z
2019,12,4,75,감쪽같은 그녀,3594862790,0.002,469296,761,24843,한국,한국,플러스엠 엔터테인먼트,2019-12-04T00:00:00Z
2019,1,17,76,글래스,4277452982,0.002,466475,837,24194,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2019-01-17T00:00:00Z
2019,1,9,77,그린 북,3631254060,0.002,434899,398,18244,미국,미국,CGV아트하우스,2019-01-09T00:00:00Z
2019,3,27,78,장난스런 키스,3501463050,0.002,428009,532,20458,대만,대만,"오드,(주)홈초이스",2019-03-27T00:00:00Z
2019,2,14,79,해피 데스데이 2 유,3437809200,0.002,412850,657,18254,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2019-02-14T00:00:00Z
2019,1,10,80,극장판 공룡메카드: 타이니소어의 섬,3140220420,0.002,410132,763,15121,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2019-01-10T00:00:00Z
2018,12,25,81,범블비,3334865955,0.002,394493,766,18199,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2018-12-25T00:00:00Z
2019,10,9,82,제미니 맨,3295969230,0.002,387342,845,26044,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2019-10-09T00:00:00Z
2019,5,29,83,고질라: 킹 오브 몬스터,3085036318,0.002,359041,923,15867,미국,미국,워너브러더스 코리아(주),2019-05-29T00:00:00Z
2019,3,27,84,덤보,2775096512,0.001,345521,797,17627,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2019-03-27T00:00:00Z
2019,1,26,85,러브 유어셀프 인 서울,3209682900,0.002,342366,224,4535,한국,한국,씨제이 씨지브이(CJ CGV)(주),2019-01-26T00:00:00Z
2019,8,7,86,브링 더 소울 : 더 무비,2902500310,0.002,336074,569,10199,한국,한국,"CGV ICECON,월트디즈니컴퍼니코리아 유한책임회사",2019-08-07T00:00:00Z
2019,11,7,87,아담스 패밀리,2636891140,0.001,329955,802,11242,미국,"미국,영국,캐나다",유니버설픽쳐스인터내셔널 코리아(유),2019-11-07T00:00:00Z
2019,4,10,88,헬보이,2777106321,0.001,323198,726,26507,미국,미국,플러스엠 엔터테인먼트,2019-04-10T00:00:00Z
2019,9,18,89,예스터데이,2580213100,0.001,306332,816,23340,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유),2019-09-18T00:00:00Z
2019,6,13,90,천로역정: 천국을 찾아서,2202838010,0.001,296588,381,8329,미국,미국,"(재)CBS,주식회사 마운틴픽쳐스",2019-06-13T00:00:00Z
2019,4,11,91,미성년,2494615950,0.001,293352,673,27314,한국,한국,(주)쇼박스,2019-04-11T00:00:00Z
2019,5,15,92,배심원들,2306806090,0.001,288579,784,20271,한국,한국,CGV아트하우스,2019-05-15T00:00:00Z
2019,7,10,93,기방도령,2330230190,0.001,287053,625,16652,한국,한국,판씨네마(주),2019-07-10T00:00:00Z
2019,2,20,94,신데렐라:마법 반지의 비밀,2114475240,0.001,284922,575,9977,미국,미국,예지림엔터테인먼트,2019-02-20T00:00:00Z
2019,9,25,95,원스 어폰 어 타임... 인 할리우드,2269807670,0.001,277319,678,15147,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2019-09-25T00:00:00Z
2019,2,13,96,기묘한 가족,2121514275,0.001,263598,625,15314,한국,한국,플러스엠 엔터테인먼트,2019-02-13T00:00:00Z
2019,3,20,97,악질경찰,2256615278,0.001,262233,833,22785,한국,한국,워너브러더스 코리아(주),2019-03-20T00:00:00Z
2019,12,5,98,라스트 크리스마스,2058391130,0.001,249323,623,14580,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2019-12-05T00:00:00Z
2019,2,14,99,메리 포핀스 리턴즈,1816281960,0.001,224160,573,11128,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2019-02-14T00:00:00Z
2019,7,24,100,명탐정 코난: 감청의 권,1740310530,0.001,219078,602,8790,일본,일본,(주)씨제이이엔엠,2019-07-24T00:00:00Z
2018,12,19,101,스윙키즈,1786104690,0.001,214314,587,10010,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2018-12-19T00:00:00Z
2019,8,22,102,커런트 워,1817540600,0.001,210945,276,10983,미국,미국,(주)이수C&E,2019-08-22T00:00:00Z
2019,5,22,103,어린 의뢰인,1686149600,0.001,204259,671,17416,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2019-05-22T00:00:00Z
2019,8,14,104,"안녕, 티라노: 영원히, 함께",1591019230,0.001,203667,512,7421,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2019-08-14T00:00:00Z
2019,6,26,105,비스트,1606470590,0.001,203042,737,12404,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2019-06-26T00:00:00Z
2019,4,17,106,요로나의 저주,1784935221,0.001,202756,620,18561,미국,미국,워너브러더스 코리아(주),2019-04-17T00:00:00Z
2019,1,1,107,언니,1746373250,0.001,197134,530,11315,한국,한국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",2019-01-01T00:00:00Z
2019,1,16,108,언더독,1494957830,0.001,195183,612,10774,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2019-01-16T00:00:00Z
2019,7,24,109,롱 샷,1677753797,0.001,191122,454,8318,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",2019-07-24T00:00:00Z
2019,8,7,110,앵그리 버드 2: 독수리 왕국의 침공,1437751073,0.001,188987,512,7252,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2019-08-07T00:00:00Z
2019,3,20,111,우상,1581839728,0.001,183784,900,18545,한국,한국,CGV아트하우스,2019-03-20T00:00:00Z
2019,11,13,112,엔젤 해즈 폴른,1479789022,0.001,181400,601,14367,미국,미국,플러스엠 엔터테인먼트,2019-11-13T00:00:00Z
2019,10,17,113,두번할까요,1457656120,0.001,176020,658,16246,한국,한국,(주)리틀빅픽쳐스,2019-10-17T00:00:00Z
2018,12,25,114,점박이 한반도의 공룡2 : 새로운 낙원,1352205400,0.001,174833,581,6089,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2018-12-25T00:00:00Z
2019,2,27,115,자전차왕 엄복동,1304861670,0.001,172212,624,11245,한국,한국,(주)셀트리온엔터테인먼트,2019-02-27T00:00:00Z
2019,7,10,116,진범,1430365000,0.001,168119,224,8819,한국,한국,(주)리틀빅픽쳐스,2019-07-10T00:00:00Z
2019,2,21,117,더 페이버릿: 여왕의 여자,1380191276,0.001,164372,128,5748,미국,미국,"이십세기폭스코리아(주),월트디즈니컴퍼니코리아 유한책임회사",2019-02-21T00:00:00Z
2001,7,28,118,이웃집 토토로,1336253176,0.001,162737,435,6833,일본,일본,"(주)스마일이엔티,(주)키다리이엔티",2001-07-28T00:00:00Z
2019,1,24,119,가버나움,1196849219,0.001,145017,111,5360,기타,기타,"그린나래미디어(주),플레이리스트(주)",2019-01-24T00:00:00Z
2019,8,29,120,벌새,1172373574,0.001,144255,145,7457,한국,한국,"(주)엣나인필름,(주)콘텐츠판다",2019-08-29T00:00:00Z
2019,12,24,121,눈의 여왕4,1044574960,0.001,143853,541,4093,러시아,러시아,(주)넥스트엔터테인먼트월드(NEW),2019-12-24T00:00:00Z
2019,11,27,122,크롤,1126287080,0.001,140336,612,10514,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2019-11-27T00:00:00Z
2019,7,11,123,극장판 엉덩이 탐정: 화려한 사건 수첩,1094031140,0.001,138118,561,5320,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2019-07-11T00:00:00Z
2002,12,13,124,해리포터와 비밀의 방,1198151000,0.001,137788,33,2816,미국,미국,워너브러더스 코리아(주),2002-12-13T00:00:00Z
2019,5,29,125,0.0MHz,1088258860,0.001,137294,446,5998,한국,한국,(주)스마일이엔티,2019-05-29T00:00:00Z
2019,11,13,126,좀비랜드: 더블 탭,1176173880,0.001,136869,585,13536,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2019-11-13T00:00:00Z
2019,4,11,127,바이스,1158371984,0.001,136483,241,9835,미국,미국,(주)콘텐츠판다,2019-04-11T00:00:00Z
2019,12,31,128,미드웨이,1085659520,0.001,133373,777,2592,미국,미국,(주)누리픽쳐스,2019-12-31T00:00:00Z
2019,12,24,129,프린스 코기,1028933300,0.001,132958,455,3987,벨기에,벨기에,(주)이수C&E,2019-12-24T00:00:00Z
2019,11,14,130,윤희에게,931873501,0,117019,317,6795,한국,한국,(주)리틀빅픽쳐스,2019-11-14T00:00:00Z
2019,2,14,131,명탐정 코난:전율의 악보,890692400,0,116059,213,3254,일본,일본,(주)씨제이이엔엠,2019-02-14T00:00:00Z
2019,8,28,132,안나,958388240,0.001,116029,431,7492,프랑스,프랑스,판씨네마(주),2019-08-28T00:00:00Z
2019,5,16,133,교회오빠,896547710,0,112712,200,5245,한국,한국,커넥트픽쳐스(주),2019-05-16T00:00:00Z
2019,6,5,134,로켓맨,936108063,0,108586,640,9870,영국,"영국,미국",롯데컬처웍스(주)롯데엔터테인먼트,2019-06-05T00:00:00Z
2019,8,15,135,암전,933064215,0,105574,423,5127,한국,한국,TCO(주)더콘텐츠온,2019-08-15T00:00:00Z
2019,1,16,136,미래의 미라이,850050957,0,104954,508,7506,일본,일본,플러스엠 엔터테인먼트,2019-01-16T00:00:00Z
2019,10,23,137,람보 : 라스트 워,800099140,0,103199,483,8220,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",2019-10-23T00:00:00Z
2019,4,10,138,공포의 묘지,894409836,0,102826,564,11578,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2019-04-10T00:00:00Z
2019,8,14,139,원더랜드,766608510,0,102715,404,3948,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2019-08-14T00:00:00Z
2019,4,18,140,크게 될 놈,781972420,0,102374,447,7901,한국,한국,(주)영화사오원,2019-04-18T00:00:00Z
2019,2,20,141,콜드 체이싱,777401607,0,101694,480,7872,영국,영국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",2019-02-20T00:00:00Z
2019,3,14,142,라스트 미션,837108639,0,101465,472,8614,미국,미국,워너브러더스 코리아(주),2019-03-14T00:00:00Z
2019,4,10,143,파이브 피트,857897420,0,98661,457,9413,미국,미국,"(주)누리픽쳐스,(주)케이티알파",2019-04-10T00:00:00Z
2019,10,2,144,소피와 드래곤: 마법책의 비밀,752417350,0,96807,469,4613,러시아,러시아,(주)씨제이이엔엠,2019-10-02T00:00:00Z
2019,4,11,145,아이 엠 마더,774580700,0,94119,213,8218,미국,미국,"(주)삼백상회,(주)팬엔터테인먼트",2019-04-11T00:00:00Z
2019,11,27,146,러브 앳,745125500,0,93085,153,5074,프랑스,"프랑스,벨기에",(주)크리픽쳐스,2019-11-27T00:00:00Z
2019,12,11,147,아내를 죽였다,764772560,0,91924,556,9087,한국,한국,(주)케이티알파,2019-12-11T00:00:00Z
2019,1,16,148,구스 베이비,652090360,0,91430,424,4799,미국,미국,(주)이수C&E,2019-01-16T00:00:00Z
2019,5,23,149,더 보이,776591970,0,89429,509,8579,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2019-05-23T00:00:00Z
2019,8,8,150,김복동,711947060,0,89011,366,5719,한국,한국,(주)엣나인필름,2019-08-08T00:00:00Z
2019,2,6,151,레고 무비2,682894040,0,88392,442,4281,미국,"미국,덴마크,캐나다,노르웨이,호주",워너브러더스 코리아(주),2019-02-06T00:00:00Z
2019,7,11,152,미드소마,801107816,0,88079,388,5035,미국,미국,(주)팝엔터테인먼트,2019-07-11T00:00:00Z
2019,1,16,153,그대 이름은 장미,735782970,0,88054,540,7704,한국,한국,(주)리틀빅픽쳐스,2019-01-16T00:00:00Z
2018,12,12,154,스파이더맨: 뉴 유니버스,703187100,0,83516,134,3007,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2018-12-12T00:00:00Z
2019,4,3,155,로망,600174900,0,81754,405,6636,한국,한국,(주)메리크리스마스,2019-04-03T00:00:00Z
2019,2,27,156,"어쩌다, 결혼",587284249,0,76846,529,6850,한국,한국,CGV아트하우스,2019-02-27T00:00:00Z
2018,12,19,157,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,586691600,0,75806,336,2426,일본,일본,(주)씨제이이엔엠,2018-12-19T00:00:00Z
2019,5,8,158,호텔 뭄바이,606408700,0,74034,207,6329,호주,호주,"글뫼 주식회사,(주)에스와이코마드",2019-05-08T00:00:00Z
2019,12,12,159,카운트다운,610621000,0,73305,238,3938,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",2019-12-12T00:00:00Z
2019,9,11,160,극장판 반지의 비밀일기,550043170,0,68339,459,3602,한국,한국,"(주)영화사 빅,(주)버킷스튜디오",2019-09-11T00:00:00Z
2018,12,19,161,그린치,513096950,0,67906,449,2501,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2018-12-19T00:00:00Z
2019,10,3,162,몬스터 하우스,513741000,0,64826,202,2432,캐나다,캐나다,(주)박수엔터테인먼트,2019-10-03T00:00:00Z
1999,7,3,163,노팅 힐,524009082,0,63272,183,5759,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유),1999-07-03T00:00:00Z
2019,11,7,164,닥터 슬립,542928260,0,62349,484,6352,미국,미국,워너브러더스 코리아(주),2019-11-07T00:00:00Z
2019,3,14,165,1919 유관순,506367410,0,61938,269,3249,한국,한국,"주식회사 마운틴픽쳐스,(주)케이티알파",2019-03-14T00:00:00Z
2019,9,5,166,안녕 베일리,501461800,0,61099,184,3729,미국,미국,CGV아트하우스,2019-09-05T00:00:00Z
2019,6,20,167,사탄의 인형,558760590,0,60340,465,5174,미국,미국,(주)이수C&E,2019-06-20T00:00:00Z
2019,8,22,168,애프터,493826240,0,58664,235,3190,미국,미국,판씨네마(주),2019-08-22T00:00:00Z
2019,9,25,169,더 룸,461964100,0,56787,163,4078,프랑스,"프랑스,룩셈부르크,벨기에","(주)퍼스트런,(주)팬엔터테인먼트",2019-09-25T00:00:00Z
2019,8,22,170,우리집,444391340,0,56087,147,4595,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2019-08-22T00:00:00Z
2019,4,17,171,왓칭,463512262,0,55366,488,8514,한국,한국,(주)리틀빅픽쳐스,2019-04-17T00:00:00Z
2019,7,17,172,사일런스,463969062,0,54158,456,5749,미국,미국,(주)이수C&E,2019-07-17T00:00:00Z
2019,6,6,173,빅샤크2: 해저2만리,384674920,0,53147,344,2213,중국,중국,와이드 릴리즈(주),2019-06-06T00:00:00Z
2019,5,1,174,어글리 돌,382560870,0,52586,353,2588,미국,미국,판씨네마(주),2019-05-01T00:00:00Z
2019,3,27,175,콜레트,409586989,0,51246,169,3385,영국,"영국,미국,헝가리","(주)넥스트엔터테인먼트월드(NEW),(주)팬엔터테인먼트",2019-03-27T00:00:00Z
2018,12,19,176,마약왕,437722390,0,50482,426,3795,한국,한국,(주)쇼박스,2018-12-19T00:00:00Z
2019,6,13,177,세상을 바꾼 변호인,387086170,0,49455,185,3300,미국,미국,CGV아트하우스,2019-06-13T00:00:00Z
2019,2,27,178,슈퍼미니 2,374780620,0,48942,345,2676,프랑스,프랑스,(주)박수엔터테인먼트,2019-02-27T00:00:00Z
2019,3,21,179,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,397411880,0,45157,94,2059,일본,일본,(주)애니플러스,2019-03-21T00:00:00Z
2019,6,13,180,업사이드,376521100,0,44589,188,4063,미국,미국,(주)디스테이션,2019-06-13T00:00:00Z
2019,11,27,181,허슬러,356771960,0,43809,445,5360,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",2019-11-27T00:00:00Z
2019,10,23,182,빅트립: 아기팬더 배달 대모험,330035500,0,42914,373,2340,미국,미국,(주)트리플픽쳐스,2019-10-23T00:00:00Z
